audit_merkle_root_hash_calls,audit_merkle_verify_calls,audit_mode,audit_user_table_seq_scan_delta,audit_validation_ms,audit_validation_positive,audit_validation_skipped,bad_leaf_count,bad_partition_count,batch_plan_actual_k_index_used,candidate_fetch_batches,candidate_fetch_sql_calls,candidate_leaf_buckets_requested,candidate_rows_fetched,candidate_rows_fetched_alias,child_hash_nodes_read,child_hash_sql_calls,cleanup_ms,confirmation_fetch_batches,confirmation_fetch_sql_calls,confirmation_leaf_buckets_requested,confirmation_rows_fetched,corrupted_tuple_count,corruption_mode,damaged_candidate_rows,end_to_end_covers_paper_and_audit,end_to_end_observed_ms,experiment,fanout,full_audit_skipped,healthy_candidate_rows,leaf_fetch_chunk_size,leaf_lookup_sql_calls,leaf_nodes_found,localisation_index_stats_available,localisation_index_stats_error,localisation_stats_flush_wait_ms,localisation_stats_probe_ms,manifest_sha256,mean_rows_per_bad_leaf,merge_threshold,method,p95_rows_per_bad_leaf,paper_end_before_audit_start,paper_style_total_ms,paper_total_ms,partition_root_batches,partition_root_batches_ok,partition_root_hash_sql_calls,partition_root_nodes_read,partition_subtree_nodes_read,partition_subtree_sql_calls,planner_checked_leaf_count,planner_checks_passed,profile_label,profiling_mode,recovery_only_ms,recovery_user_table_seq_scan_delta,repetition,restore_repair_ms,rows_deleted,rows_inserted,rows_updated,run_id,schema_fidelity_ok,selected_bad_leaf_row_capacity,split_threshold,targeted_confirmation_root_batches,targeted_confirmation_root_nodes_read,total_candidate_rows,total_ms,total_rows_repaired,tree_nodes_visited,tuple_count,valid,warning
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.241,0,0,0,0,300,mixed,1002,1,223.816,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,209.694,209.694,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,209.694,0,0,209.694,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,1002,32,1,128,2004,223.816,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.099,0,0,0,0,300,mixed,1002,1,213.049,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,209.364,209.364,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,209.364,0,1,209.364,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,1002,32,1,128,2004,213.049,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.125,0,0,0,0,300,mixed,1002,1,236.370,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,222.495,222.495,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,222.495,0,2,222.495,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,1002,32,1,128,2004,236.370,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.094,0,0,0,0,300,mixed,1002,1,227.984,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,224.306,224.306,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,224.306,0,3,224.306,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,1002,32,1,128,2004,227.984,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.106,0,0,0,0,300,mixed,1002,1,233.082,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,219.211,219.211,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,219.211,0,4,219.211,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,1002,32,1,128,2004,233.082,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.063,0,0,0,0,300,mixed,1002,1,221.430,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,217.785,217.785,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,217.785,0,5,217.785,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,1002,32,1,128,2004,221.430,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.124,0,0,0,0,300,mixed,1002,1,231.088,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,217.174,217.174,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,217.174,0,6,217.174,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,1002,32,1,128,2004,231.088,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.113,0,0,0,0,300,mixed,1002,1,218.797,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,215.093,215.093,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,215.093,0,7,215.093,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,1002,32,1,128,2004,218.797,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.130,0,0,0,0,300,mixed,1002,1,243.300,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,229.416,229.416,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,229.416,0,8,229.416,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,1002,32,1,128,2004,243.300,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,2004,2004,11840,6,3.075,0,0,0,0,300,mixed,1002,1,218.841,size-scaling-k75-c300,32,1,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,872ddaac9ba159a9fd0dd0d88d14a6906a592d5ad2ee762d599faebefcb2d969,26.72,8,merkle,63.0,1,215.195,215.195,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,215.195,0,9,215.195,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,1002,32,1,128,2004,218.841,300,5920,7000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.116,0,0,0,0,300,mixed,339,1,213.818,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,199.928,199.928,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,199.928,0,0,199.928,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,339,32,1,120,678,213.818,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.090,0,0,0,0,300,mixed,339,1,223.163,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,219.482,219.482,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,219.482,0,1,219.482,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,339,32,1,120,678,223.163,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.150,0,0,0,0,300,mixed,339,1,233.552,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,219.581,219.581,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,219.581,0,2,219.581,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,339,32,1,120,678,233.552,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.049,0,0,0,0,300,mixed,339,1,227.870,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,224.228,224.228,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,224.228,0,3,224.228,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,339,32,1,120,678,227.870,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.145,0,0,0,0,300,mixed,339,1,237.896,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,223.990,223.990,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,223.990,0,4,223.990,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,339,32,1,120,678,237.896,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.102,0,0,0,0,300,mixed,339,1,229.540,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,225.840,225.840,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,225.840,0,5,225.840,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,339,32,1,120,678,229.540,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.150,0,0,0,0,300,mixed,339,1,244.288,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,230.348,230.348,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,230.348,0,6,230.348,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,339,32,1,120,678,244.288,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.032,0,0,0,0,300,mixed,339,1,231.369,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,227.741,227.741,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,227.741,0,7,227.741,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,339,32,1,120,678,231.369,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.113,0,0,0,0,300,mixed,339,1,237.540,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,223.648,223.648,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,223.648,0,8,223.648,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,339,32,1,120,678,237.540,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,60,1,4,4,150,678,678,13248,6,3.343,0,0,0,0,300,mixed,339,1,227.485,size-scaling-k75-c300,32,1,339,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,52c2e9756b1ea47fefb8232ada8d85e7ce79df8343e7245fa5b2744ad0438821,9.04,8,merkle,11.0,1,223.606,223.606,1,1,2,400,13248,6,75,1,fanout_f32_l16,off,223.606,0,9,223.606,100,100,100,size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,339,32,1,120,678,227.485,300,6624,10000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.329,0,0,0,0,300,mixed,349,1,111.239,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,109.644,109.644,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,109.644,0,0,109.644,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,349,32,1,126,698,111.239,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.325,0,0,0,0,300,mixed,349,1,111.435,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,109.841,109.841,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,109.841,0,1,109.841,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,349,32,1,126,698,111.435,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.303,0,0,0,0,300,mixed,349,1,128.471,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,126.891,126.891,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,126.891,0,2,126.891,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,349,32,1,126,698,128.471,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.305,0,0,0,0,300,mixed,349,1,113.137,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,111.566,111.566,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,111.566,0,3,111.566,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,349,32,1,126,698,113.137,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.330,0,0,0,0,300,mixed,349,1,111.665,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,110.073,110.073,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,110.073,0,4,110.073,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,349,32,1,126,698,111.665,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.361,0,0,0,0,300,mixed,349,1,121.358,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,109.585,109.585,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,109.585,0,5,109.585,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,349,32,1,126,698,121.358,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.319,0,0,0,0,300,mixed,349,1,112.820,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,111.235,111.235,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,111.235,0,6,111.235,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,349,32,1,126,698,112.820,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.317,0,0,0,0,300,mixed,349,1,111.637,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,110.053,110.053,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,110.053,0,7,110.053,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,349,32,1,126,698,111.637,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.350,0,0,0,0,300,mixed,349,1,118.623,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,117.004,117.004,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,117.004,0,8,117.004,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,349,32,1,126,698,118.623,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,63,1,4,4,150,698,698,13632,6,1.326,0,0,0,0,300,mixed,349,1,126.707,size-scaling-k75-c300,32,1,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c06d6408b9f479f1212a44a401ea222dc7396dc79d353a1520e8d437ec9db603,9.306666666666667,8,merkle,13.0,1,125.104,125.104,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,125.104,0,9,125.104,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,349,32,1,126,698,126.707,300,6816,15000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.335,0,0,0,0,300,mixed,366,1,114.113,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,112.516,112.516,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,112.516,0,0,112.516,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,366,32,1,130,732,114.113,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.312,0,0,0,0,300,mixed,366,1,113.057,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,111.482,111.482,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,111.482,0,1,111.482,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,366,32,1,130,732,113.057,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.332,0,0,0,0,300,mixed,366,1,124.975,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,123.372,123.372,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,123.372,0,2,123.372,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,366,32,1,130,732,124.975,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.314,0,0,0,0,300,mixed,366,1,114.358,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,112.777,112.777,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,112.777,0,3,112.777,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,366,32,1,130,732,114.358,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.318,0,0,0,0,300,mixed,366,1,121.399,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,119.790,119.790,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,119.790,0,4,119.790,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,366,32,1,130,732,121.399,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.553,0,0,0,0,300,mixed,366,1,125.127,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,113.157,113.157,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,113.157,0,5,113.157,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,366,32,1,130,732,125.127,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.335,0,0,0,0,300,mixed,366,1,113.785,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,112.181,112.181,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,112.181,0,6,112.181,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,366,32,1,130,732,113.785,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.321,0,0,0,0,300,mixed,366,1,114.445,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,112.856,112.856,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,112.856,0,7,112.856,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,366,32,1,130,732,114.445,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.328,0,0,0,0,300,mixed,366,1,113.950,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,112.354,112.354,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,112.354,0,8,112.354,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,366,32,1,130,732,113.950,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,65,1,4,4,150,732,732,13760,6,1.302,0,0,0,0,300,mixed,366,1,123.792,size-scaling-k75-c300,32,1,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,2e62d8379ddc1f19bde80ee3692ab6f0b15b0ab288de812930113f8d860c53a4,9.76,8,merkle,15.0,1,122.219,122.219,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,122.219,0,9,122.219,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,366,32,1,130,732,123.792,300,6880,20000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,2.921,0,0,0,0,300,mixed,415,1,194.495,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,180.882,180.882,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,180.882,0,0,180.882,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,415,32,1,118,830,194.495,300,6656,25000000,1,
