run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,tree_localisation_ms,109.246
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,candidate_row_fetch_ms,17.872
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,row_comparison_ms,0.638
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_sql_building_ms,0.538
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_dml_wire_ms,16.270
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_commit_wire_ms,7.186
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_begin_wire_ms,0.111
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_transaction_block_ms,24.161
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_write_ms,24.166
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,targeted_post_repair_confirmation_ms,3.297
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_orchestration_ms,12.394
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,merkle_total_ms,171.324
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,tree_localisation_ms,108.826
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,candidate_row_fetch_ms,17.994
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,row_comparison_ms,0.644
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_sql_building_ms,0.537
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_dml_wire_ms,16.300
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_commit_wire_ms,7.253
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_begin_wire_ms,0.111
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_transaction_block_ms,24.254
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_write_ms,24.258
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,targeted_post_repair_confirmation_ms,3.302
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_orchestration_ms,2.225
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,merkle_total_ms,160.885
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,tree_localisation_ms,112.777
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,candidate_row_fetch_ms,18.041
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,row_comparison_ms,0.636
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_sql_building_ms,0.566
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_dml_wire_ms,25.453
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_commit_wire_ms,7.901
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_begin_wire_ms,0.116
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_transaction_block_ms,34.087
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_write_ms,34.091
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,targeted_post_repair_confirmation_ms,3.384
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_orchestration_ms,12.423
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,merkle_total_ms,184.983
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,tree_localisation_ms,111.945
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,candidate_row_fetch_ms,18.448
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,row_comparison_ms,0.633
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_sql_building_ms,0.567
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_dml_wire_ms,16.266
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_commit_wire_ms,7.237
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_begin_wire_ms,0.112
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_transaction_block_ms,24.235
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,repair_write_ms,24.239
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,targeted_post_repair_confirmation_ms,3.323
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,recovery_orchestration_ms,2.326
size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,b29ff65fcdcd675ee36c819b35cb1226e963a12dfa47e707001db8ed030e45bb,merkle,merkle_total_ms,164.543
size-scaling-k75-c300-n3000000-f32-k75-c300-fanout_f32_l16-merkle-r0,475ca8a663943181efecf2b23444f1c1bb456fd43f0456a15598c4db0b9fed99,merkle,tree_localisation_ms,55.984
