run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_orchestration_ms,1.442
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_exact_table_compare_ms,35465.507
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_root_hash_ms,1.288
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_verify_ms,30295.684
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_schema_fidelity_ms,2.188
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r1,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,merkle_total_ms,68730.766
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,tree_localisation_ms,184.963
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,candidate_row_fetch_ms,16.905
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,row_comparison_ms,0.547
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_sql_building_ms,0.551
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_dml_wire_ms,17.931
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_commit_wire_ms,8.992
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_begin_wire_ms,0.115
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_transaction_block_ms,27.643
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_write_ms,27.647
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,targeted_post_repair_confirmation_ms,3.482
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_orchestration_ms,1.508
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_exact_table_compare_ms,35417.974
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_root_hash_ms,1.273
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_verify_ms,30473.549
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_schema_fidelity_ms,2.026
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r2,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,merkle_total_ms,68856.855
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,tree_localisation_ms,183.345
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,candidate_row_fetch_ms,17.143
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,row_comparison_ms,0.538
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_sql_building_ms,0.557
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_dml_wire_ms,17.646
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_commit_wire_ms,8.939
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_begin_wire_ms,0.111
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_transaction_block_ms,27.310
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_write_ms,27.315
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,targeted_post_repair_confirmation_ms,3.481
