run_id,manifest_sha256,experiment,profile_label,tuple_count,fanout,split_threshold,merge_threshold,bad_leaf_count,corrupted_tuple_count,repetition,phase,index_name,idx_scan_delta,idx_tup_read_delta,idx_tup_fetch_delta,idx_blks_read_delta,idx_blks_hit_delta,relation_bytes,index_bytes,estimated_relation_rows,track_counts_enabled
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16767_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16767_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16767_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16857_pkey,0,0,0,0,0,487579648,131203072,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16857_prefix_idx,5920,5920,5920,0,17760,487579648,133480448,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16857_root_idx,1,200,200,0,1,487579648,16384,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16873_pkey,0,0,0,0,0,487587840,131219456,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16873_prefix_idx,5920,5920,5920,0,17760,487587840,133496832,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,5,tree_localisation,merkle_node_16873_root_idx,1,200,200,0,1,487587840,16384,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16500_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16500_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16500_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16516_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16516_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16516_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16575_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16575_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16575_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16591_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16591_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16591_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16657_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16657_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16657_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16673_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16673_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16673_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16751_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16751_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16751_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16767_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16767_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16767_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16857_pkey,0,0,0,0,0,487579648,131203072,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16857_prefix_idx,5920,5920,5920,0,17760,487579648,133480448,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16857_root_idx,1,200,200,0,1,487579648,16384,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16873_pkey,0,0,0,0,0,487587840,131219456,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16873_prefix_idx,5920,5920,5920,0,17760,487587840,133496832,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,6,tree_localisation,merkle_node_16873_root_idx,1,200,200,0,1,487587840,16384,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16500_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16500_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16500_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16516_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16516_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16516_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16575_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16575_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16575_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16591_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16591_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16591_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16657_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16657_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16657_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16673_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16673_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16673_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16751_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16751_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16751_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16767_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16767_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16767_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16857_pkey,0,0,0,0,0,487579648,131203072,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16857_prefix_idx,5920,5920,5920,0,17760,487579648,133480448,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16857_root_idx,1,200,200,0,1,487579648,16384,4166330.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16873_pkey,0,0,0,0,0,487587840,131219456,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16873_prefix_idx,5920,5920,5920,0,17760,487587840,133496832,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,7,tree_localisation,merkle_node_16873_root_idx,1,200,200,0,1,487587840,16384,4166294.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16500_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16500_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16500_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16516_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16516_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16516_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16575_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16575_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16575_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16591_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16591_prefix_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16591_root_idx,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16657_pkey,0,0,0,0,0,0,8192,0.0,True
size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,559d07a78ac9d6364a33119a4c3e30d0e57a02be6d60035e34656967d336b44b,size-scaling-k75-c300,fanout_f32_l16,7000000,32,32,8,75,300,8,tree_localisation,merkle_node_16657_prefix_idx,0,0,0,0,0,0,8192,0.0,True
