ts_utc,mode,db_type,workload,threads,run,rate,start_server_exit,restore_exit,py_exit,wall_time_s,workload_overall_ms,workload_wait_ms,duplicate_key_errors,retries_total,serialization_retries,reconnects,permanent_failures,db_row_count,db_root_hash,db_merkle_verify,workload_log,start_server_log,restore_log,notes
2026-02-15T00:02:23+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,4,2,800,0,0,0,8.328823,6601.449012756348,17184.86157417658,0,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=4/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=4/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=4/run=2/restore.out,
2026-02-15T00:02:32+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,4,3,800,0,0,0,8.319064,6597.588777542114,17105.980958942313,0,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=4/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=4/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=4/run=3/restore.out,
2026-02-15T00:02:37+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,8,1,800,0,0,0,5.471305,3740.823984146118,5177.316913604715,2,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=1/restore.out,
2026-02-15T00:02:43+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,8,2,800,0,0,0,5.510121,3779.743194580078,4600.056409836249,1,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=2/restore.out,
2026-02-15T00:02:49+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,8,3,800,0,0,0,5.483385,3741.384983062744,5157.652015686049,2,0,0,0,0,12595,8ee9894dd741c024895daf0921de409cab8a56340047bc41f1bac30d6f91f009,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=8/run=3/restore.out,
2026-02-15T00:02:54+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,12,1,800,0,0,0,5.303913,3575.363874435425,574.3446445464691,1,0,0,0,0,12595,8ee9894dd741c024895daf0921de409cab8a56340047bc41f1bac30d6f91f009,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=1/restore.out,
2026-02-15T00:03:00+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,12,2,800,0,0,0,5.337107,3601.115942001343,601.2999916076241,0,1,1,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=2/restore.out,
2026-02-15T00:03:05+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,12,3,800,0,0,0,5.351677,3618.4866428375244,566.9650936126332,0,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=12/run=3/restore.out,
2026-02-15T00:03:11+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,16,1,800,0,0,0,5.253191,3511.821985244751,194.83131408691503,2,0,0,0,0,12595,8ee9894dd741c024895daf0921de409cab8a56340047bc41f1bac30d6f91f009,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=1/restore.out,
2026-02-15T00:03:16+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,16,2,800,0,0,0,5.282952,3539.6087169647217,214.05685424804796,1,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=2/restore.out,
2026-02-15T00:03:21+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,16,3,800,0,0,0,5.29766,3560.515880584717,222.65275001525987,0,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=16/run=3/restore.out,
2026-02-15T00:03:27+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,20,1,800,0,0,0,5.266036,3520.8663940429688,100.2534389495854,3,0,0,0,0,12595,ea0c5010421df415882964b3643499c56a1fbe6f15a2c4057372e6c833f76cd6,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=1/restore.out,
2026-02-15T00:03:32+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,20,2,800,0,0,0,5.235527,3494.441270828247,82.44459152221718,2,0,0,0,0,12595,1399a789577cc94d94cbd2304fe5f6211fd715026d1008fa998aa3df72cfe1f8,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=2/restore.out,
2026-02-15T00:03:38+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,20,3,800,0,0,0,5.551875,3821.2664127349854,797.2622013091787,9,6,6,0,0,12593,e08d280137ee29cf2d184e3f85631803734b667209ae17389ca15b52cd775d87,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=20/run=3/restore.out,
2026-02-15T00:03:43+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,24,1,800,0,0,0,5.294355,3557.204246520996,37.30570793151863,3,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=1/restore.out,
2026-02-15T00:03:49+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,24,2,800,0,0,0,5.268612,3536.6859436035156,32.36422538757333,3,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=2/restore.out,
2026-02-15T00:03:54+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,24,3,800,0,0,0,5.355213,3611.1626625061035,37.22791671752942,4,0,0,0,0,12594,7826741b9567af3cea408772e9926c8a7b65ce466a64d4fee0240400558468ad,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=24/run=3/restore.out,
2026-02-15T00:04:00+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,28,1,800,0,0,0,5.420278,3677.8430938720703,12.668647766113272,2,0,0,0,0,12594,1e1e46264d49411427572340ca1fb414413c73f3e3c2eb01d045d1bc94d24de1,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=1/restore.out,
2026-02-15T00:04:05+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,28,2,800,0,0,0,5.455693,3719.6223735809326,1.7456817626953127,3,0,0,0,0,12595,8ee9894dd741c024895daf0921de409cab8a56340047bc41f1bac30d6f91f009,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=2/restore.out,
2026-02-15T00:04:11+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,28,3,800,0,0,0,5.481283,3741.1320209503174,2.733631134033204,2,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=28/run=3/restore.out,
2026-02-15T00:04:17+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,32,1,800,0,0,0,5.479991,3740.161895751953,179.28985595703156,12,3,3,0,0,12592,a9c1a42119cd8f6ef5747e0dd8d5d9094f54723ed0eb02225006bcfbb0066f70,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=1/restore.out,
2026-02-15T00:04:22+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,32,2,800,0,0,0,5.480295,3738.1668090820312,1.1474895477294924,0,1,1,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=2/restore.out,
2026-02-15T00:04:28+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,32,3,800,0,0,0,5.48332,3739.0942573547363,13.21984291076659,3,0,0,0,0,12594,c69531416dd6855570bf491974790c7f32201d7b34fff7d4b7d912eb36995d0e,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=32/run=3/restore.out,
2026-02-15T00:04:34+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,36,1,800,0,0,0,5.444565,3707.9708576202393,13.733568191528313,5,0,0,0,0,12594,011be1c3ee5fd42bcc87951394f07cadee2f337cb98b063ba14f4cb3eb3507fe,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=1/restore.out,
2026-02-15T00:04:39+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,36,2,800,0,0,0,5.483758,3747.544288635254,19.14233207702637,4,0,0,0,0,12593,61624abbed54844ab22f73b5f0bedc4474267b279d56fef835a1c2139e2c2b3e,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=2/restore.out,
2026-02-15T00:04:45+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,36,3,800,0,0,0,5.479239,3746.648073196411,1.55238151550293,2,0,0,0,0,12595,7e7d504b5fe90563a63a8acecd430acea3c633d14b0608a6010abb69bd1bbd2d,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=36/run=3/restore.out,
2026-02-15T00:04:50+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,40,1,800,0,0,0,5.517127,3783.9698791503906,8.998746871948239,2,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=1/restore.out,
2026-02-15T00:04:56+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,40,2,800,0,0,0,5.475763,3735.0800037384033,26.75662040710451,9,4,4,0,0,12589,4a000aa825805c07e57db604c2f89025e530ea48edad7ac3297ad06cfeab126a,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=2/restore.out,
2026-02-15T00:05:02+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,40,3,800,0,0,0,5.500274,3764.415979385376,3.286256790161134,3,0,0,0,0,12595,7e7d504b5fe90563a63a8acecd430acea3c633d14b0608a6010abb69bd1bbd2d,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=3/restore.out,
2026-02-15T00:05:07+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,44,1,800,0,0,0,5.537053,3798.902988433838,11.699848175048823,4,0,0,0,0,12595,ea0c5010421df415882964b3643499c56a1fbe6f15a2c4057372e6c833f76cd6,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=1/restore.out,
2026-02-15T00:05:13+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,44,2,800,0,0,0,5.529036,3792.4108505249023,15.935716629028315,2,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=2/restore.out,
2026-02-15T00:05:19+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,44,3,800,0,0,0,5.529312,3790.8036708831787,3.9900398254394536,1,1,1,0,0,12594,6d388099a0e871e5d34a9e20b989e925e50746c02bbe9a0daad53bc8ea7f858c,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=3/restore.out,
2026-02-15T00:05:24+00:00,nondet,2,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,48,1,800,0,0,0,5.50946,3777.2505283355713,1.2543296813964846,1,0,0,0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260215_051526/mode=nondet/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=1/restore.out,
