tx_idx,latency_ms
4839,1868.4685
4840,1871.9678
4841,1871.9684
4842,1871.9689
4843,1871.9699
4844,1871.9705
4845,1871.9711
4846,1871.9717
4847,1871.9730
4848,1872.0809
4849,1872.0828
4850,1875.0913
4851,1875.0920
4852,1875.0927
4853,1875.0934
4854,1875.0947
4855,1875.0959
4856,1875.2881
4857,1875.2892
4858,1878.2788
4859,1878.2800
4860,1878.2809
4861,1878.2819
4862,1878.2825
4863,1878.4616
4864,1877.8069
4865,1881.0469
4866,1881.0478
4867,1881.0485
4868,1881.0490
4869,1881.0500
4870,1881.0506
4871,1881.0519
4872,1881.0524
4873,1881.0531
4874,1881.0543
4875,1881.0553
4876,1884.4898
4877,1884.4904
4878,1884.4910
4879,1884.4915
4880,1884.4919
4881,1884.4933
4882,1884.4944
4883,1884.4956
4884,1884.4961
4885,1884.4967
4886,1884.4973
4887,1887.6952
4888,1887.6966
4889,1887.6971
4890,1887.6986
4891,1887.7006
4892,1887.7012
4893,1887.7017
4894,1887.7039
4895,1887.7043
4896,1890.8864
4897,1890.8876
4898,1890.8886
4899,1890.8897
4900,1890.8907
4901,1890.8916
4902,1894.0372
4903,1894.0387
4904,1894.0397
4905,1894.0402
4906,1894.0412
4907,1894.0421
4908,1894.0432
4909,1897.2846
4910,1897.2864
4911,1897.2872
4912,1897.2884
4913,1897.2889
4914,1897.2898
4915,1897.2906
4916,1897.2920
4917,1897.2925
4918,1897.2938
4919,1900.7025
4920,1900.7034
4921,1900.7041
4922,1900.7047
4923,1900.7058
4924,1900.7064
4925,1900.7075
4926,1900.7080
4927,1900.7089
4928,1900.7094
4929,1904.2150
4930,1904.2163
4931,1904.2168
4932,1904.2178
4933,1904.2183
4934,1904.2193
4935,1907.5197
4936,1907.5211
4937,1907.5217
4938,1907.5223
4939,1907.5229
4940,1907.5235
4941,1907.5240
4942,1907.5244
4943,1907.5249
4944,1907.5260
4945,1907.5265
4946,1907.5271
4947,1907.5281
4948,1908.3426
4949,1908.3433
4950,1908.3439
4951,1908.3445
4952,1910.5498
4953,1910.5511
4954,1910.5522
4955,1910.5527
4956,1910.5536
4957,1910.5542
4958,1910.5546
4959,1910.5551
4960,1911.3790
4961,1911.3798
4962,1913.8918
4963,1913.8932
4964,1913.8941
4965,1913.8947
4966,1913.8952
4967,1913.8958
4968,1913.8968
4969,1913.8972
4970,1913.8979
4971,1913.8985
4972,1917.3994
4973,1917.4007
4974,1917.4017
4975,1917.4024
4976,1917.4034
4977,1917.4039
4978,1917.4045
4979,1917.4054
4980,1917.4059
4981,1920.7675
4982,1920.7686
4983,1920.7690
4984,1920.7696
4985,1920.7706
4986,1920.7718
4987,1920.7728
4988,1923.8556
4989,1923.8563
4990,1923.8575
4991,1923.8580
4992,1923.8593
4993,1923.8619
4994,1923.8624
4995,1923.8633
4996,1927.3645
4997,1927.3656
4998,1927.3669
4999,1927.3686
5000,1927.3691
5001,1927.3700
5002,1927.3704
5003,1930.4139
5004,1930.4150
5005,1930.4163
5006,1930.4173
5007,1930.4178
5008,1930.4184
5009,1930.4194
5010,1933.4932
5011,1933.4938
5012,1933.4945
5013,1933.4957
5014,1933.4967
5015,1933.4972
5016,1933.4978
5017,1933.4991
5018,1933.5000
5019,1936.5771
5020,1936.5779
5021,1936.5784
5022,1936.5789
5023,1936.5799
5024,1936.5804
5025,1936.5813
5026,1939.9205
5027,1939.9216
5028,1939.9230
5029,1939.9240
5030,1939.9262
5031,1939.9267
5032,1939.9279
5033,1939.9297
5034,1939.9306
5035,1939.9312
5036,1943.0873
5037,1943.0882
5038,1943.0895
5039,1943.0904
5040,1943.0908
5041,1943.0922
5042,1943.0932
5043,1943.0942
5044,1943.0946
5045,1943.0952
5046,1943.0962
5047,1946.7034
5048,1946.7046
5049,1946.7051
5050,1946.7060
5051,1946.7065
5052,1946.7071
5053,1946.7080
5054,1946.7085
5055,1946.7090
5056,1946.7099
5057,1946.7104
5058,1950.0283
5059,1950.0295
5060,1950.0300
5061,1950.0309
5062,1950.0314
5063,1950.0319
5064,1950.0328
5065,1950.0338
5066,1953.1713
5067,1953.1725
5068,1953.1730
5069,1953.1735
5070,1953.1740
5071,1953.1749
5072,1953.1759
5073,1953.1768
5074,1956.5067
5075,1956.5074
5076,1956.5084
5077,1956.5090
5078,1956.5099
5079,1956.5109
5080,1956.5114
5081,1956.5120
5082,1956.5125
5083,1956.5136
5084,1960.0648
5085,1960.0659
5086,1960.0668
5087,1960.0675
5088,1960.0684
5089,1960.0689
5090,1960.0699
5091,1963.0200
5092,1963.0206
5093,1963.0212
5094,1963.0217
5095,1963.0222
5096,1963.0226
5097,1963.0231
5098,1963.0243
5099,1963.0248
5100,1963.0253
5101,1963.0262
5102,1963.0267
5103,1963.0276
5104,1963.0281
5105,1966.2381
5106,1966.2395
5107,1966.2401
5108,1966.2411
5109,1966.2420
5110,1966.2430
5111,1966.2435
5112,1966.2444
5113,1966.2450
5114,1969.6268
5115,1969.6277
5116,1969.6288
5117,1969.6294
5118,1969.6298
5119,1969.6303
5120,1968.9566
5121,1968.9578
5122,1968.9591
5123,1968.9596
5124,1968.9602
5125,1972.8329
5126,1972.8348
5127,1972.8355
5128,1972.8365
5129,1972.8371
5130,1972.8383
5131,1972.8389
5132,1976.1642
5133,1976.1651
5134,1976.1661
5135,1976.1673
5136,1976.1680
5137,1976.1689
5138,1976.1694
5139,1976.1704
5140,1979.5222
5141,1979.5235
5142,1979.5245
5143,1979.5251
5144,1979.5292
5145,1979.5303
5146,1979.5308
5147,1979.5355
5148,1979.5361
5149,1983.1782
5150,1983.1790
5151,1983.1800
5152,1983.1811
5153,1983.1815
5154,1983.1820
5155,1983.1825
5156,1983.1835
5157,1983.1846
5158,1983.1851
5159,1986.6960
5160,1986.6967
5161,1986.6974
5162,1986.6980
5163,1986.6990
5164,1986.6999
5165,1986.7003
5166,1986.7012
5167,1986.7024
5168,1986.7033
5169,1989.6506
5170,1989.6516
5171,1989.6526
5172,1989.6534
5173,1989.6544
5174,1989.6552
5175,1989.6559
5176,1992.8370
5177,1992.8383
5178,1992.8387
5179,1992.8394
5180,1992.8400
5181,1992.8405
5182,1992.8413
5183,1992.8430
5184,1992.8440
5185,1992.8444
5186,1995.9010
5187,1995.9017
5188,1995.9022
5189,1995.9054
5190,1995.9064
5191,1995.9072
5192,1995.9076
5193,1995.9080
5194,1995.9088
5195,1995.9092
5196,1999.4440
5197,1999.4456
5198,1999.4465
5199,1999.4469
5200,1999.4477
5201,1999.4483
5202,1999.4489
5203,1999.4499
5204,1999.4504
5205,1999.4508
5206,2003.0488
5207,2003.0493
5208,2003.0498
5209,2003.0504
5210,2003.0511
5211,2003.0521
5212,2003.0530
5213,2003.0535
5214,2003.0540
5215,2003.0547
5216,2006.7045
5217,2006.7060
5218,2006.7071
5219,2009.8255
5220,2009.8262
5221,2009.8268
5222,2009.8272
5223,2009.8276
5224,2009.8282
5225,2009.8290
5226,2009.8294
5227,2009.8298
5228,2009.8306
5229,2012.9905
5230,2012.9923
5231,2012.9935
5232,2012.9942
5233,2012.9950
5234,2012.9962
5235,2012.9977
5236,2012.9984
5237,2012.9991
5238,2012.9998
5239,2013.0005
5240,2016.3689
5241,2016.3699
5242,2016.3706
5243,2016.3713
5244,2016.3719
5245,2016.3723
5246,2016.3727
5247,2016.3733
5248,2020.0811
5249,2020.0817
5250,2020.0821
5251,2020.0828
5252,2020.0831
5253,2020.0834
5254,2020.0837
5255,2020.0840
5256,2020.0843
5257,2020.0846
5258,2020.0849
5259,2020.0856
5260,2020.0860
5261,2020.0863
5262,2020.0869
5263,2020.0875
5264,2023.3595
5265,2023.3606
5266,2023.3609
5267,2023.3616
5268,2023.3620
5269,2023.3626
5270,2023.3632
5271,2023.3635
5272,2023.3643
5273,2023.3646
5274,2023.3649
5275,2023.3653
5276,2023.3656
5277,2023.3659
5278,2026.7190
5279,2026.7199
5280,2026.7203
5281,2026.7207
5282,2026.7210
5283,2026.7218
5284,2026.7225
5285,2026.7228
5286,2026.7232
5287,2026.7238
5288,2026.7241
5289,2030.1525
5290,2030.1533
5291,2030.1540
5292,2030.1543
5293,2030.1547
5294,2030.1553
5295,2030.1556
5296,2030.1562
5297,2030.1569
5298,2033.2330
5299,2033.2337
5300,2033.2341
5301,2033.2345
5302,2033.2353
5303,2033.2362
5304,2033.2368
5305,2033.2374
5306,2033.2378
5307,2036.5557
5308,2036.5566
5309,2036.5570
5310,2036.5577
5311,2036.5580
5312,2036.5583
5313,2036.5589
5314,2036.5598
5315,2036.5602
5316,2039.4968
5317,2039.4988
5318,2039.4996
5319,2039.5004
5320,2042.8546
5321,2042.8552
5322,2042.8562
5323,2042.8568
5324,2042.8575
5325,2042.8579
5326,2042.8583
5327,2042.8589
5328,2042.8594
5329,2042.8597
5330,2042.8602
5331,2045.9777
5332,2045.9791
5333,2045.9797
5334,2045.9804
5335,2045.9814
5336,2045.9819
5337,2045.9825
5338,2045.9836
5339,2045.9853
5340,2049.3297
5341,2049.3318
5342,2049.3329
5343,2049.3349
5344,2049.3359
5345,2049.3368
5346,2049.3378
5347,2049.3397
5348,2049.3406
5349,2049.3417
5350,2049.3436
5351,2052.4000
5352,2052.4016
5353,2052.4024
5354,2052.4032
5355,2052.4038
5356,2052.4044
5357,2055.5818
5358,2055.5826
5359,2055.5835
5360,2055.5841
5361,2055.5845
5362,2055.5853
5363,2055.5858
5364,2055.5862
5365,2055.5870
5366,2055.5875
5367,2055.5880
5368,2055.5885
5369,2058.9370
5370,2058.9382
5371,2058.9403
5372,2058.9410
5373,2058.9413
5374,2058.9421
5375,2058.9425
5376,2058.3598
5377,2058.3605
5378,2061.7453
5379,2061.7467
5380,2061.7473
5381,2061.7477
5382,2061.7487
5383,2061.7496
5384,2061.7513
5385,2061.7523
5386,2061.7529
5387,2061.7534
5388,2064.8702
5389,2064.8707
5390,2064.8711
5391,2064.8719
5392,2064.8723
5393,2064.8733
5394,2064.8738
5395,2064.8748
5396,2064.8752
5397,2064.8761
5398,2068.4147
5399,2068.4155
5400,2068.4171
5401,2068.4181
5402,2068.4190
5403,2068.4199
5404,2071.6451
5405,2071.6458
5406,2071.6468
5407,2071.6473
5408,2071.6482
5409,2071.6492
5410,2074.8320
5411,2074.8327
5412,2074.8337
5413,2074.8345
5414,2074.8353
5415,2078.0856
5416,2078.0862
5417,2078.0868
5418,2078.0876
5419,2078.0882
5420,2078.0887
5421,2078.0896
5422,2078.0906
5423,2078.0910
5424,2078.0926
5425,2078.0931
5426,2081.2528
5427,2081.2540
5428,2081.2545
5429,2081.2551
5430,2081.2557
5431,2081.2566
5432,2081.2575
5433,2081.2581
5434,2081.2592
5435,2081.2604
5436,2084.7070
5437,2084.7078
5438,2084.7084
5439,2084.7090
5440,2084.7099
5441,2084.7111
5442,2084.7120
5443,2084.7128
5444,2084.7139
5445,2088.0168
5446,2088.0174
5447,2088.0180
5448,2088.0190
5449,2088.0195
5450,2088.0206
5451,2088.0211
5452,2088.0222
5453,2088.0226
5454,2088.0236
5455,2088.0241
5456,2091.5469
5457,2091.5483
5458,2091.5489
5459,2091.5495
5460,2091.5501
5461,2091.5511
5462,2091.5515
5463,2091.5525
5464,2091.5530
5465,2091.5540
5466,2091.5545
5467,2094.6417
5468,2094.6425
5469,2094.6436
5470,2094.6441
5471,2094.6448
5472,2094.6459
5473,2094.6466
5474,2094.6472
5475,2094.6483
5476,2094.6494
5477,2094.6500
5478,2097.7564
5479,2097.7572
5480,2097.7581
5481,2097.7591
5482,2097.7600
5483,2097.7605
5484,2097.7611
5485,2097.7617
5486,2097.7623
5487,2097.7639
5488,2097.7644
5489,2100.8195
5490,2100.8207
5491,2100.8214
5492,2100.8223
5493,2100.8228
5494,2100.8237
5495,2100.8247
5496,2103.9445
5497,2103.9452
5498,2103.9458
5499,2103.9464
5500,2103.9468
5501,2103.9477
5502,2103.9482
5503,2103.9495
5504,2103.9504
5505,2103.9514
5506,2107.6002
5507,2107.6009
5508,2107.6015
5509,2107.6025
5510,2107.6030
5511,2107.6039
5512,2107.6044
5513,2107.6049
5514,2107.6058
5515,2107.6064
5516,2111.3401
5517,2111.3413
5518,2111.3422
5519,2111.3432
5520,2111.3442
5521,2111.3446
5522,2114.7413
5523,2114.7425
5524,2114.7437
5525,2114.7442
5526,2114.7447
5527,2114.7453
5528,2114.7462
5529,2114.7472
5530,2114.7477
5531,2118.1148
5532,2118.1155
5533,2118.1161
5534,2118.1171
5535,2118.1180
5536,2118.1190
5537,2118.1200
5538,2121.2636
5539,2121.2643
5540,2121.2653
5541,2121.2658
5542,2121.2663
5543,2121.2672
5544,2121.2682
5545,2121.2687
5546,2121.2696
5547,2124.6520
5548,2124.6527
5549,2124.6537
5550,2124.6542
5551,2124.6548
5552,2124.6558
5553,2124.6568
5554,2124.6573
5555,2124.6583
5556,2124.6588
5557,2128.1792
5558,2128.1807
5559,2128.1813
5560,2128.1818
5561,2128.1823
5562,2128.1828
5563,2128.1838
5564,2128.1848
5565,2128.1853
5566,2128.1863
5567,2128.1868
5568,2131.7472
5569,2131.7478
5570,2131.7483
5571,2131.7488
5572,2131.7493
5573,2131.7503
5574,2131.7508
5575,2131.7513
5576,2131.7523
5577,2131.7528
5578,2131.7537
5579,2131.7543
5580,2134.8806
5581,2134.8818
5582,2134.8823
5583,2134.8829
5584,2134.8834
5585,2134.8840
5586,2134.8849
5587,2134.8859
5588,2134.8869
5589,2138.2696
5590,2138.2707
5591,2138.2712
5592,2138.2718
5593,2138.2723
5594,2138.2732
5595,2138.2737
5596,2138.2746
5597,2138.2758
5598,2141.7542
5599,2141.7559
5600,2141.7565
5601,2141.7578
5602,2141.7586
5603,2141.7596
5604,2141.7609
5605,2141.7621
5606,2141.7632
5607,2141.7644
5608,2141.7649
5609,2144.9125
5610,2144.9137
5611,2144.9142
5612,2144.9151
5613,2144.9156
5614,2144.9160
5615,2144.9165
5616,2144.9170
5617,2144.9175
5618,2144.9185
5619,2148.0239
5620,2148.0250
5621,2148.0255
5622,2148.0264
5623,2148.0274
5624,2148.0283
5625,2151.1371
5626,2151.1377
5627,2151.1393
5628,2151.1399
5629,2151.1408
5630,2151.1412
5631,2151.1421
5632,2150.5793
5633,2150.5803
5634,2150.5821
5635,2150.5836
5636,2150.5840
5637,2150.5846
5638,2153.7775
5639,2153.7794
5640,2153.7801
5641,2153.7807
5642,2153.7813
5643,2153.7821
5644,2153.7827
5645,2153.7833
5646,2153.7842
5647,2153.7854
5648,2153.7859
5649,2153.7864
5650,2153.7870
5651,2156.8973
5652,2156.8984
5653,2156.8994
5654,2156.9000
5655,2156.9005
5656,2156.9010
5657,2156.9019
5658,2156.9031
5659,2156.9036
5660,2156.9040
5661,2160.4176
5662,2160.4183
5663,2160.4189
5664,2160.4194
5665,2160.4200
5666,2160.4211
5667,2160.4217
5668,2160.4223
5669,2160.4232
5670,2160.4247
5671,2160.4252
5672,2160.4263
5673,2163.5787
5674,2163.5794
5675,2163.5819
5676,2163.5838
5677,2163.5844
5678,2163.5850
5679,2163.5860
5680,2163.5870
5681,2163.5896
5682,2163.5901
5683,2163.5906
5684,2163.5911
5685,2163.5920
5686,2166.6899
5687,2166.6906
5688,2166.6917
5689,2166.6923
5690,2166.6930
5691,2166.6942
5692,2166.6947
5693,2166.6953
5694,2166.6962
5695,2166.6972
5696,2166.6976
5697,2166.6982
5698,2170.2686
5699,2170.2720
5700,2170.2739
5701,2170.2745
5702,2170.2758
5703,2170.2768
5704,2170.2773
5705,2170.2778
5706,2170.2800
5707,2170.2806
5708,2170.2821
5709,2170.2828
5710,2173.8945
5711,2173.8955
5712,2173.8961
5713,2173.8968
5714,2173.8976
5715,2173.8995
5716,2173.9008
5717,2173.9015
5718,2173.9019
5719,2173.9044
5720,2173.9066
5721,2173.9074
5722,2173.9084
5723,2177.5314
5724,2177.5324
5725,2177.5339
5726,2177.5353
5727,2177.5360
5728,2177.5376
5729,2180.7373
5730,2180.7384
5731,2180.7393
5732,2180.7398
5733,2180.7405
5734,2180.7411
5735,2180.7416
5736,2180.7426
5737,2183.7879
5738,2183.7886
5739,2183.7898
5740,2183.7908
5741,2183.7912
5742,2183.7922
5743,2183.7926
5744,2183.7932
5745,2183.7941
5746,2187.0980
5747,2187.0994
5748,2187.1008
5749,2187.1017
5750,2187.1029
5751,2187.1038
5752,2187.1051
5753,2187.1060
5754,2187.1069
5755,2190.4743
5756,2190.4749
5757,2190.4753
5758,2190.4758
5759,2190.4770
5760,2190.4782
5761,2190.4795
5762,2190.4800
5763,2190.4805
5764,2190.4820
5765,2190.4830
5766,2190.4835
5767,2193.5043
5768,2193.5055
5769,2193.5067
5770,2193.5081
5771,2193.5096
5772,2193.5103
5773,2193.5108
5774,2193.5117
5775,2196.9023
5776,2196.9039
5777,2196.9044
5778,2196.9057
5779,2196.9066
5780,2196.9071
5781,2196.9082
5782,2196.9087
5783,2196.9095
5784,2196.9100
5785,2196.9110
5786,2196.9114
5787,2199.9101
5788,2199.9113
5789,2199.9117
5790,2199.9122
5791,2199.9132
5792,2199.9146
5793,2199.9152
5794,2199.9158
5795,2199.9170
5796,2203.2506
5797,2203.2513
5798,2203.2518
5799,2203.2527
5800,2203.2537
5801,2203.2546
5802,2203.2556
5803,2206.4254
5804,2206.4263
5805,2206.4273
5806,2206.4278
5807,2206.4283
5808,2206.4292
5809,2206.4302
5810,2206.4306
5811,2209.6720
5812,2209.6729
5813,2209.6734
5814,2209.6744
5815,2209.6753
5816,2209.6763
5817,2209.6772
5818,2212.7743
5819,2212.7769
5820,2212.7790
5821,2212.7795
5822,2212.7818
5823,2212.7828
5824,2215.9355
5825,2215.9377
5826,2215.9398
5827,2215.9423
5828,2215.9432
5829,2215.9442
5830,2215.9452
5831,2215.9466
5832,2215.9481
5833,2219.1047
5834,2219.1079
5835,2219.1095
5836,2219.1105
5837,2219.1110
5838,2219.1115
5839,2219.1120
5840,2219.1129
5841,2219.1139
5842,2219.1143
5843,2222.7052
5844,2222.7058
5845,2222.7070
5846,2222.7078
5847,2222.7088
5848,2222.7094
5849,2222.7103
5850,2222.7107
5851,2222.7117
5852,2222.7134
5853,2222.7152
5854,2222.7156
5855,2225.8126
5856,2225.8135
5857,2225.8141
5858,2225.8146
5859,2225.8158
5860,2225.8163
5861,2225.8172
5862,2225.8178
5863,2225.8187
5864,2225.8192
5865,2225.8201
5866,2229.2935
5867,2229.2947
5868,2229.2954
5869,2229.2961
5870,2229.2973
5871,2229.2979
5872,2229.2991
5873,2229.3003
5874,2229.3015
5875,2232.8270
5876,2232.8286
5877,2232.8295
5878,2232.8305
5879,2232.8310
5880,2232.8315
5881,2232.8319
5882,2232.8329
5883,2235.8835
5884,2235.8849
5885,2235.8859
5886,2235.8869
5887,2235.8878
5888,2235.3188
5889,2235.3194
5890,2238.9752
5891,2238.9763
5892,2238.9776
5893,2238.9787
5894,2238.9798
5895,2238.9809
5896,2238.9815
5897,2242.2045
5898,2242.2054
5899,2242.2069
5900,2242.2081
5901,2242.2087
5902,2242.2109
5903,2242.2114
5904,2242.2125
5905,2242.2136
5906,2245.6503
5907,2245.6520
5908,2245.6526
5909,2245.6538
5910,2245.6543
5911,2245.6548
5912,2245.6553
5913,2245.6563
5914,2245.6568
5915,2249.5114
5916,2249.5124
5917,2249.5130
5918,2249.5135
5919,2249.5145
5920,2249.5150
5921,2249.5155
5922,2249.5160
5923,2249.5165
5924,2249.5176
5925,2249.5187
5926,2252.8177
5927,2252.8191
5928,2252.8197
5929,2252.8207
5930,2252.8211
5931,2252.8217
5932,2252.8227
5933,2252.8238
5934,2252.8243
5935,2256.2451
5936,2256.2460
5937,2256.2467
5938,2256.2476
5939,2256.2483
5940,2256.2489
5941,2256.2501
5942,2256.2506
5943,2256.2513
5944,2256.2523
5945,2256.2532
5946,2259.6968
5947,2259.6977
5948,2259.6989
5949,2259.6994
5950,2259.6999
5951,2259.7009
5952,2259.7014
5953,2259.7024
5954,2259.7033
5955,2263.1135
5956,2263.1150
5957,2263.1156
5958,2263.1163
5959,2263.1168
5960,2263.1175
5961,2263.1181
5962,2263.1187
5963,2263.1192
5964,2263.1198
5965,2263.1203
5966,2263.1212
5967,2263.1221
5968,2266.2988
5969,2266.2997
5970,2266.3007
5971,2266.3013
5972,2266.3019
5973,2266.3025
5974,2266.3031
5975,2266.3041
5976,2266.3051
5977,2266.3060
5978,2266.3065
5979,2269.7723
5980,2269.7733
5981,2269.7749
5982,2269.7758
5983,2269.7768
5984,2269.7773
5985,2269.7782
5986,2269.7787
5987,2273.0676
5988,2273.0692
5989,2273.0702
5990,2273.0711
5991,2273.0721
5992,2273.0731
5993,2276.6849
5994,2276.6859
5995,2276.6869
5996,2276.6879
5997,2276.6889
5998,2276.6894
5999,2276.6904
6000,2283.9600
6001,2283.9609
6002,2283.9623
6003,2283.9635
6004,2283.9645
6005,2283.9650
6006,2283.9656
6007,2287.6755
6008,2287.6770
6009,2287.6780
6010,2287.6789
6011,2287.6795
6012,2290.8953
6013,2290.8969
6014,2290.8975
6015,2290.8981
6016,2290.8989
6017,2290.8994
6018,2290.9003
6019,2290.9014
6020,2290.9025
6021,2290.9030
6022,2294.5336
6023,2294.5351
6024,2294.5361
6025,2294.5366
6026,2294.5371
6027,2294.5380
6028,2294.5385
6029,2294.5396
6030,2294.5401
6031,2297.9776
6032,2297.9785
6033,2297.9801
6034,2297.9812
6035,2297.9818
6036,2297.9827
6037,2297.9832
6038,2297.9837
6039,2297.9846
6040,2297.9851
6041,2301.5515
6042,2301.5524
6043,2301.5530
6044,2301.5540
6045,2301.5545
6046,2301.5550
6047,2301.5555
6048,2301.5565
6049,2301.5570
6050,2301.5579
6051,2301.5585
6052,2301.5589
6053,2304.7510
6054,2304.7519
6055,2304.7526
6056,2304.7530
6057,2304.7536
6058,2304.7540
6059,2304.7545
6060,2304.7550
6061,2304.7555
6062,2304.7565
6063,2304.7574
6064,2304.7583
6065,2304.7588
6066,2308.2314
6067,2308.2323
6068,2308.2338
6069,2308.2343
6070,2308.2353
6071,2308.2363
6072,2308.2368
6073,2308.2373
6074,2308.2383
6075,2308.2387
6076,2308.2393
6077,2311.2353
6078,2311.2360
6079,2311.2368
6080,2311.2375
6081,2311.2385
6082,2311.2389
6083,2311.2397
6084,2314.4188
6085,2314.4196
6086,2314.4204
6087,2314.4208
6088,2314.4215
6089,2314.4223
6090,2314.4230
6091,2317.9783
6092,2317.9798
6093,2317.9808
6094,2317.9818
6095,2317.9827
6096,2317.9833
6097,2321.4184
6098,2321.4189
6099,2321.4200
6100,2321.4204
6101,2321.4211
6102,2321.4220
6103,2325.2407
6104,2325.2420
6105,2325.2425
6106,2325.2433
6107,2325.2444
6108,2325.2449
6109,2325.2459
6110,2325.2464
6111,2325.2474
6112,2325.2479
6113,2325.2484
6114,2328.6141
6115,2328.6160
6116,2328.6166
6117,2328.6177
6118,2328.6181
6119,2328.6187
6120,2328.6191
6121,2328.6201
6122,2328.6206
6123,2328.6218
6124,2328.6223
6125,2328.6229
6126,2332.2622
6127,2332.2634
6128,2332.2644
6129,2332.2653
6130,2332.2658
6131,2332.2669
6132,2332.2674
6133,2335.4404
6134,2335.4409
6135,2335.4419
6136,2335.4427
6137,2335.4430
6138,2335.4440
6139,2335.4444
6140,2335.4449
6141,2335.4455
6142,2335.4460
6143,2335.4467
6144,2334.9241
6145,2338.0881
6146,2338.0912
6147,2338.0925
6148,2338.0940
6149,2338.0962
6150,2338.0967
6151,2338.0973
6152,2338.0981
6153,2338.0984
6154,2338.0994
6155,2338.1001
6156,2338.1014
6157,2341.1977
6158,2341.1988
6159,2341.1999
6160,2341.2010
6161,2341.2021
6162,2341.2045
6163,2341.2067
6164,2341.2072
6165,2341.2077
6166,2341.2091
6167,2341.2096
6168,2341.2104
6169,2344.3011
6170,2344.3023
6171,2344.3029
6172,2344.3041
6173,2344.3050
6174,2344.3055
6175,2344.3073
6176,2347.7243
6177,2347.7249
6178,2347.7259
6179,2347.7264
6180,2347.7271
6181,2347.7278
6182,2347.7282
6183,2347.7290
6184,2347.7295
6185,2347.7300
6186,2350.9454
6187,2350.9465
6188,2350.9473
6189,2350.9481
6190,2350.9489
6191,2350.9501
6192,2350.9506
6193,2350.9515
6194,2350.9530
6195,2354.2661
6196,2354.2667
6197,2354.2676
6198,2354.2680
6199,2354.2688
6200,2354.2692
6201,2354.2699
6202,2354.2703
6203,2354.2708
6204,2354.2712
6205,2358.2350
6206,2358.2367
6207,2358.2375
6208,2358.2387
6209,2358.2393
6210,2358.2403
6211,2358.2410
6212,2358.2417
6213,2358.2424
6214,2361.4025
6215,2361.4039
6216,2361.4046
6217,2361.4057
6218,2361.4062
6219,2361.4072
6220,2361.4081
6221,2364.5489
6222,2364.5516
6223,2364.5526
6224,2364.5550
6225,2364.5559
6226,2364.5569
6227,2364.5578
6228,2364.5583
6229,2364.5594
6230,2368.2749
6231,2368.2761
6232,2368.2770
6233,2368.2778
6234,2368.2787
6235,2368.2813
6236,2368.2818
6237,2368.2826
6238,2368.2838
6239,2368.2859
6240,2368.2873
6241,2371.3723
6242,2371.3730
6243,2371.3738
6244,2371.3742
6245,2371.3747
6246,2371.3756
6247,2371.3761
6248,2371.3771
6249,2371.3776
6250,2371.3786
6251,2374.8556
6252,2374.8568
6253,2374.8573
6254,2374.8579
6255,2374.8588
6256,2374.8594
6257,2374.8604
6258,2374.8609
6259,2374.8618
6260,2374.8622
6261,2374.8627
6262,2377.7991
6263,2377.8002
6264,2377.8014
6265,2377.8024
6266,2377.8031
6267,2377.8035
6268,2377.8045
6269,2380.9957
6270,2380.9963
6271,2380.9970
6272,2380.9974
6273,2380.9979
6274,2380.9983
6275,2380.9993
6276,2381.0000
6277,2381.0008
6278,2381.0012
6279,2381.0016
6280,2381.0021
6281,2384.5720
6282,2384.5734
6283,2384.5744
6284,2384.5749
6285,2384.5754
6286,2384.5763
6287,2384.5768
6288,2384.5778
6289,2387.8226
6290,2387.8238
6291,2387.8244
6292,2387.8250
6293,2387.8259
6294,2387.8269
6295,2387.8279
6296,2391.7674
6297,2391.7686
6298,2391.7695
6299,2391.7706
6300,2391.7711
6301,2391.7731
6302,2391.7736
6303,2391.7742
6304,2391.7746
6305,2395.3918
6306,2395.3930
6307,2395.3936
6308,2395.3942
6309,2395.3947
6310,2395.3957
6311,2395.3962
6312,2395.3968
6313,2395.3974
6314,2395.3978
6315,2395.3985
6316,2395.3994
6317,2395.3999
6318,2395.4004
6319,2395.4008
6320,2395.4013
6321,2398.8259
6322,2398.8272
6323,2398.8277
6324,2398.8283
6325,2398.8287
6326,2398.8298
6327,2398.8303
6328,2398.8307
6329,2398.8312
6330,2398.8317
6331,2398.8322
6332,2398.8327
6333,2398.8331
6334,2398.8336
6335,2398.8345
6336,2402.1668
6337,2402.1675
6338,2402.1681
6339,2402.1687
6340,2402.1692
6341,2402.1703
6342,2402.1709
6343,2402.1713
6344,2402.1718
6345,2402.1728
6346,2402.1737
6347,2402.1746
6348,2405.3014
6349,2405.3025
6350,2405.3036
6351,2405.3041
6352,2405.3046
6353,2405.3056
6354,2405.3061
6355,2405.3066
6356,2405.3071
6357,2405.3075
6358,2405.3085
6359,2408.9527
6360,2408.9546
6361,2408.9554
6362,2408.9559
6363,2408.9578
6364,2408.9583
6365,2408.9593
6366,2408.9606
6367,2408.9610
6368,2408.9620
6369,2408.9624
6370,2408.9637
6371,2412.0396
6372,2412.0403
6373,2412.0408
6374,2412.0418
6375,2412.0423
6376,2412.0434
6377,2412.0439
6378,2412.0443
6379,2412.0448
6380,2412.0555
6381,2412.0565
6382,2412.0573
6383,2412.0580
6384,2415.3799
6385,2415.3860
6386,2415.3865
6387,2415.3870
6388,2415.3875
6389,2415.3884
6390,2415.3894
6391,2415.3904
6392,2415.3915
