tx_idx,latency_ms
337,417.1861
338,417.1873
339,417.1896
340,417.1883
341,417.1890
342,417.1877
343,417.1909
344,417.1899
345,417.1922
346,417.1902
347,417.1915
348,417.1912
349,417.1925
350,417.1928
351,417.1941
352,417.1931
353,417.1950
354,417.1934
355,417.1944
356,417.1957
357,417.1963
358,417.1969
359,417.1976
360,417.1982
361,417.1986
362,417.1989
363,417.2004
364,417.1992
365,417.1995
366,417.1998
367,417.2007
368,417.2011
369,417.2013
370,417.2019
371,417.2038
372,417.2025
373,417.2032
374,417.2047
375,417.2063
376,417.2041
377,417.2055
378,417.2076
379,417.2066
380,417.2082
381,417.2070
382,417.2099
383,417.2104
384,417.2085
385,417.2093
386,417.2107
387,417.2122
388,417.2110
389,417.2113
390,417.2116
391,417.2134
392,417.2125
393,417.2128
394,417.2146
395,417.2152
396,417.2137
397,417.2140
398,417.2168
399,417.2156
400,417.2159
401,417.2162
402,417.2171
403,417.2192
404,417.2180
405,417.2186
406,417.2174
407,417.2195
408,417.2204
409,417.2210
410,417.2198
411,417.2216
412,417.2225
413,417.2219
414,417.2231
415,417.2237
416,417.2245
417,417.2240
418,417.2251
419,417.2257
420,417.2267
421,417.2274
422,417.2260
423,417.2286
424,417.2294
425,417.2277
426,417.2280
427,417.2303
428,417.2312
429,417.2297
430,417.2319
431,417.2307
432,417.2334
433,417.2322
434,417.2325
435,417.2328
436,417.2346
437,417.2337
438,417.2340
439,417.2358
440,417.2349
441,417.2364
442,417.2353
443,417.2380
444,417.2374
445,417.2368
446,417.2390
447,417.2384
448,417.2399
449,417.2406
450,417.2418
451,417.2393
452,417.2409
453,417.2412
454,417.2420
455,417.2423
456,417.2438
457,417.2426
458,417.2429
459,417.2432
460,417.2454
461,417.2448
462,417.2442
463,417.2460
464,417.2475
465,417.2463
466,417.2466
467,417.2469
468,417.2483
469,417.2496
470,417.2486
471,417.2490
472,417.2508
473,417.2499
474,417.2502
475,417.2514
476,417.2529
477,417.2517
478,417.2520
479,417.2523
480,417.2532
481,417.2535
482,417.2538
483,417.2547
484,417.2553
485,417.2541
486,417.2559
487,417.2571
488,417.2562
489,417.2565
490,417.2586
491,417.2574
492,417.2577
493,417.2580
494,417.2589
495,417.2598
496,417.2607
497,417.2613
498,417.2592
499,417.2601
500,417.2616
501,417.2625
502,417.2631
503,417.2642
504,417.2619
505,417.2658
506,417.2645
507,417.2649
508,417.2652
509,417.2661
510,417.2664
511,417.5512
512,416.6781
513,416.9618
514,416.9643
515,416.9630
516,416.9633
517,416.9636
518,416.9646
519,416.9649
520,416.9660
521,416.9653
522,416.9669
523,416.9676
524,416.9663
525,416.9692
526,416.9679
527,416.9682
528,416.9686
529,416.9695
530,416.9698
531,416.9708
532,416.9714
533,416.9729
534,416.9701
535,416.9737
536,416.9723
537,416.9749
538,416.9759
539,416.9765
540,416.9741
541,416.9753
542,416.9775
543,416.9791
544,416.9785
545,416.9769
546,416.9778
547,416.9804
548,416.9811
549,416.9795
550,416.9798
551,416.9817
552,416.9820
553,416.9824
554,416.9828
555,416.9834
556,416.9844
557,416.9850
558,416.9856
559,416.9837
560,416.9866
561,416.9860
562,416.9882
563,416.9889
564,416.9869
565,416.9903
566,416.9893
567,416.9913
568,416.9896
569,416.9907
570,416.9923
571,416.9916
572,416.9937
573,416.9943
574,416.9926
575,416.9931
576,416.9953
577,416.9959
578,416.9965
579,416.9947
580,416.9975
581,416.9982
582,416.9989
583,416.9969
584,416.9998
585,417.0007
586,416.9992
587,417.0014
588,417.0001
589,417.0027
590,417.0039
591,417.0021
592,417.0017
593,417.0030
594,417.0052
595,417.0058
596,417.0042
597,417.0045
598,417.0074
599,417.0061
600,417.0064
601,417.0068
602,417.0077
603,417.0100
604,417.0087
605,417.0080
606,417.0093
607,417.0103
608,417.0106
609,417.0109
610,417.0112
611,417.0116
612,417.0125
613,417.0131
614,417.0138
615,417.0119
616,417.0154
617,417.0141
618,417.0144
619,417.0147
620,417.0157
621,417.0160
622,417.0163
623,417.0167
624,417.0182
625,417.0169
626,417.0176
627,417.0188
628,417.0192
629,417.0201
630,417.0195
631,417.0213
632,417.0207
633,417.0226
634,417.0232
635,417.0220
636,417.0216
637,417.0235
638,417.0253
639,417.0238
640,417.0247
641,417.0241
642,417.0268
643,417.0259
644,417.0256
645,417.0262
646,417.0280
647,417.0271
648,417.0274
649,417.0286
650,417.0303
651,417.0309
652,417.0297
653,417.0289
654,417.0322
655,417.0316
656,417.0312
657,417.0337
658,417.0325
659,417.0331
660,417.0328
661,417.0349
662,417.0340
663,417.0343
664,417.0358
665,417.0364
666,417.0370
667,417.0351
668,417.0379
669,417.0389
670,417.0395
671,417.0373
672,417.0382
673,417.0398
674,417.0408
675,417.0422
676,417.0401
677,417.0416
678,417.0431
679,417.0425
680,417.0444
681,417.0450
682,417.0434
683,417.0437
684,417.0453
685,417.0459
686,417.0473
687,417.0479
688,417.0467
689,417.0492
690,417.0482
691,417.0501
692,417.0486
693,417.0495
694,417.0514
695,417.0523
696,417.0504
697,417.0507
698,417.0517
699,417.0542
700,417.0525
701,417.0529
702,417.0536
703,417.0551
704,417.0567
705,417.0545
706,417.0561
707,417.0554
708,417.0570
709,417.0584
710,417.0590
711,417.0596
712,417.0573
713,417.0605
714,417.0617
715,417.0599
716,417.0611
717,417.0629
718,417.0620
719,417.0639
720,417.0623
721,417.0633
722,417.0648
723,417.0662
724,417.0642
725,417.0656
726,417.0671
727,417.0683
728,417.0677
729,417.0665
730,417.0695
731,417.0701
732,417.0686
733,417.0690
734,417.0714
735,417.0704
736,417.0724
737,417.0708
738,417.0733
739,417.0717
740,417.0743
741,417.0727
742,417.0736
743,417.0758
744,417.0746
745,417.0749
746,417.0752
747,417.0773
748,417.0761
749,417.0764
750,417.0767
751,417.0776
752,417.0779
753,417.0782
754,417.0785
755,417.0797
756,417.0806
757,417.0788
758,417.0791
759,417.0800
760,417.0824
761,417.0809
762,417.0833
763,417.0818
764,417.0827
765,417.0847
766,417.0836
767,417.4052
768,416.4636
769,416.7837
770,416.7842
771,416.7861
772,416.7871
773,416.7877
774,416.7854
775,416.7864
776,416.7880
777,416.7883
778,416.7886
779,416.7900
780,416.7889
781,416.7893
782,416.7910
783,416.7926
784,416.7920
785,416.7903
786,416.7913
787,416.7933
788,416.7929
789,416.7936
790,416.7947
791,416.7960
792,416.7939
793,416.7953
794,416.7969
795,416.7982
796,416.7976
797,416.7963
798,416.7991
799,416.8005
800,416.7999
801,416.7985
802,416.8012
803,416.8031
804,416.8018
805,416.8024
806,416.8040
807,416.8057
808,416.8046
809,416.8034
810,416.8072
811,416.8064
812,416.8061
813,416.8082
814,416.8101
815,416.8075
816,416.8093
817,416.8086
818,416.8105
819,416.8108
820,416.8121
821,416.8111
822,416.8115
823,416.8127
824,416.8146
825,416.8134
826,416.8140
827,416.8152
828,416.8159
829,416.8177
830,416.8183
831,416.8170
832,416.8162
833,416.8187
834,416.8190
835,416.8193
836,416.8203
837,416.8209
838,416.8215
839,416.8196
840,416.8225
841,416.8219
842,416.8234
843,416.8241
844,416.8228
845,416.8258
846,416.8244
847,416.8251
848,416.8247
849,416.8261
850,416.8264
851,416.8270
852,416.8280
853,416.8286
854,416.8292
855,416.8273
856,416.8296
857,416.8299
858,416.8314
859,416.8302
860,416.8324
861,416.8305
862,416.8317
863,416.8337
864,416.8327
865,416.8344
866,416.8331
867,416.8361
868,416.8355
869,416.8373
870,416.8348
871,416.8364
872,416.8386
873,416.8376
874,416.8395
875,416.8379
876,416.8389
877,416.8404
878,416.8398
879,416.8420
880,416.8413
881,416.8426
882,416.8407
883,416.8429
884,416.8440
885,416.8431
886,416.8449
887,416.8434
888,416.8444
889,416.8465
890,416.8452
891,416.8458
892,416.8455
893,416.8467
894,416.8470
895,416.8479
896,416.8473
897,416.8498
898,416.8491
899,416.8482
900,416.8485
901,416.8500
902,416.8514
903,416.8503
904,416.8520
905,416.8506
906,416.8540
907,416.8534
908,416.8527
909,416.8549
910,416.8563
911,416.8543
912,416.8557
913,416.8573
914,416.8592
915,416.8566
916,416.8586
917,416.8576
918,416.8595
919,416.8610
920,416.8598
921,416.8601
922,416.8604
923,416.8619
924,416.8628
925,416.8634
926,416.8613
927,416.8622
928,416.8646
929,416.8655
930,416.8637
931,416.8640
932,416.8649
933,416.8665
934,416.8658
935,416.8686
936,416.8679
937,416.8697
938,416.8668
939,416.8706
940,416.8689
941,416.8700
942,416.8716
943,416.8735
944,416.8709
945,416.8726
946,416.8719
947,416.8746
948,416.8738
949,416.8752
950,416.8759
951,416.8774
952,416.8768
953,416.8762
954,416.8781
955,416.8801
956,416.8788
957,416.8795
958,416.8810
959,416.8827
960,416.8804
961,416.8820
962,416.8814
963,416.8842
964,416.8835
965,416.8857
966,416.8865
967,416.8846
968,416.8850
969,416.8877
970,416.8883
971,416.8868
972,416.8871
973,416.8895
974,416.8886
975,416.8889
976,416.8907
977,416.8914
978,416.8898
979,416.8901
980,416.8923
981,416.8917
982,416.8933
983,416.8939
984,416.8951
985,416.8927
986,416.8942
987,416.8945
988,416.8954
989,416.8956
990,416.8978
991,416.8966
992,416.8960
993,416.8972
994,416.8981
995,416.8990
996,416.8984
997,416.9000
998,416.9006
999,416.8994
1000,416.9020
1001,416.9010
1002,416.9014
1003,416.9029
1004,416.9023
1005,416.9035
1006,416.9041
1007,416.9057
1008,416.9051
1009,416.9063
1010,416.9044
1011,416.9073
1012,416.9090
1013,416.9084
1014,416.9066
1015,416.9076
1016,416.9093
1017,416.9096
1018,416.9114
1019,416.9099
1020,416.9102
1021,416.9108
1022,416.9117
1023,417.1737
1024,416.5270
1025,416.5276
1026,416.2640
1027,416.5262
1028,416.5282
1029,416.5293
1030,416.5300
1031,416.5306
1032,416.5286
1033,416.5326
1034,416.5314
1035,416.5310
1036,416.5334
1037,416.5341
1038,416.5350
1039,416.5357
1040,416.5367
1041,416.5360
1042,416.5376
1043,416.5382
1044,416.5370
1045,416.5395
1046,416.5386
1047,416.5401
1048,416.5389
1049,416.5415
1050,416.5422
1051,416.5405
1052,416.5409
1053,416.5426
1054,416.5429
1055,416.5442
1056,416.5448
1057,416.5432
1058,416.5435
1059,416.5455
1060,416.5461
1061,416.5467
1062,416.5474
1063,416.5481
1064,416.5495
1065,416.5501
1066,416.5485
1067,416.5488
1068,416.5507
1069,416.5527
1070,416.5514
1071,416.5521
1072,416.5540
1073,416.5550
1074,416.5530
1075,416.5534
1076,416.5544
1077,416.5553
1078,416.5568
1079,416.5556
1080,416.5561
1081,416.5574
1082,416.5597
1083,416.5590
1084,416.5582
1085,416.5603
1086,416.5613
1087,416.5625
1088,416.5619
1089,416.5606
1090,416.5639
1091,416.5629
1092,416.5645
1093,416.5633
1094,416.5656
1095,416.5663
1096,416.5649
1097,416.5674
1098,416.5687
1099,416.5667
1100,416.5681
1101,416.5700
1102,416.5690
1103,416.5693
1104,416.5714
1105,416.5703
1106,416.5728
1107,416.5707
1108,416.5717
1109,416.5721
1110,416.5737
1111,416.5731
1112,416.5750
1113,416.5757
1114,416.5740
1115,416.5743
1116,416.5766
1117,416.5760
1118,416.5779
1119,416.5785
1120,416.5769
1121,416.5772
1122,416.5797
1123,416.5788
1124,416.5791
1125,416.5803
1126,416.5824
1127,416.5818
1128,416.5811
1129,416.5840
1130,416.5830
1131,416.5833
1132,416.5827
1133,416.5843
1134,416.5846
1135,416.5859
1136,416.5849
1137,416.5852
1138,416.5868
1139,416.5861
1140,416.5877
1141,416.5883
1142,416.5892
1143,416.5871
1144,416.5886
1145,416.5901
1146,416.5917
1147,416.5911
1148,416.5895
1149,416.5904
1150,416.5920
1151,416.5927
1152,416.5924
1153,416.5930
1154,416.5954
1155,416.5960
1156,416.5938
1157,416.5945
1158,416.5973
1159,416.5963
1160,416.5966
1161,416.5985
1162,416.5994
1163,416.5976
1164,416.5979
1165,416.5988
1166,416.6010
1167,416.6001
1168,416.5998
1169,416.6004
1170,416.6016
1171,416.6038
1172,416.6023
1173,416.6031
1174,416.6050
1175,416.6044
1176,416.6041
1177,416.6059
1178,416.6072
1179,416.6053
1180,416.6066
1181,416.6081
1182,416.6098
1183,416.6092
1184,416.6075
1185,416.6085
1186,416.6116
1187,416.6110
1188,416.6101
1189,416.6104
1190,416.6119
1191,416.6122
1192,416.6125
1193,416.6128
1194,416.6140
1195,416.6131
1196,416.6152
1197,416.6134
1198,416.6143
1199,416.6146
1200,416.6158
1201,416.6179
1202,416.6167
1203,416.6173
1204,416.6161
1205,416.6195
1206,416.6189
1207,416.6203
1208,416.6182
1209,416.6206
1210,416.6221
1211,416.6227
1212,416.6209
1213,416.6213
1214,416.6236
1215,416.6230
1216,416.6246
1217,416.6253
1218,416.6240
1219,416.6266
1220,416.6275
1221,416.6281
1222,416.6257
1223,416.6269
1224,416.6291
1225,416.6300
1226,416.6284
1227,416.6306
1228,416.6294
1229,416.6312
1230,416.6332
1231,416.6320
1232,416.6326
1233,416.6344
1234,416.6350
1235,416.6338
1236,416.6335
1237,416.6360
1238,416.6366
1239,416.6373
1240,416.6353
1241,416.6385
1242,416.6391
1243,416.6376
1244,416.6379
1245,416.6397
1246,416.6411
1247,416.6420
1248,416.6404
1249,416.6426
1250,416.6442
1251,416.6448
1252,416.6434
1253,416.6460
1254,416.6466
1255,416.6454
1256,416.6451
1257,416.6475
1258,416.6469
1259,416.6487
1260,416.6481
1261,416.6493
1262,416.6503
1263,416.6520
1264,416.6514
1265,416.6506
1266,416.6535
1267,416.6542
1268,416.6523
1269,416.6526
1270,416.6557
1271,416.6545
1272,416.6548
1273,416.6551
1274,416.6560
1275,416.6564
1276,416.6575
1277,416.6567
1278,416.9019
1279,416.6587
1280,416.0444
1281,416.2896
1282,416.2912
1283,416.2889
1284,416.2906
1285,416.2899
1286,416.2926
1287,416.2919
1288,416.2915
1289,416.2942
1290,416.2948
1291,416.2929
1292,416.2958
1293,416.2965
1294,416.2952
1295,416.2978
1296,416.2968
1297,416.2988
1298,416.2972
1299,416.3001
1300,416.2982
1301,416.2991
1302,416.2995
1303,416.3023
1304,416.3004
1305,416.3010
1306,416.3017
1307,416.3026
1308,416.3039
1309,416.3049
1310,416.3029
1311,416.3033
1312,416.3042
1313,416.3056
1314,416.3073
1315,416.3079
1316,416.3065
1317,416.3059
1318,416.3083
1319,416.3099
1320,416.3106
1321,416.3086
1322,416.3112
1323,416.3125
1324,416.3116
1325,416.3135
1326,416.3119
1327,416.3129
1328,416.3145
1329,416.3151
1330,416.3158
1331,416.3138
1332,416.3169
1333,416.3162
1334,416.3187
1335,416.3194
1336,416.3177
1337,416.3181
1338,416.3217
1339,416.3204
1340,416.3197
1341,416.3210
1342,416.3231
1343,416.3240
1344,416.3220
1345,416.3224
1346,416.3234
1347,416.3243
1348,416.3247
1349,416.3250
1350,416.3253
1351,416.3270
1352,416.3257
1353,416.3260
1354,416.3263
1355,416.3283
1356,416.3274
1357,416.3296
1358,416.3277
1359,416.3287
1360,416.3290
1361,416.3308
1362,416.3299
1363,416.3302
1364,416.3318
1365,416.3331
1366,416.3339
1367,416.3311
1368,416.3321
1369,416.3348
1370,416.3357
1371,416.3364
1372,416.3342
1373,416.3351
1374,416.3378
1375,416.3366
1376,416.3370
1377,416.3384
1378,416.3398
1379,416.3405
1380,416.3392
1381,416.3414
1382,416.3434
1383,416.3408
1384,416.3421
1385,416.3427
1386,416.3437
1387,416.3463
1388,416.3451
1389,416.3444
1390,416.3457
1391,416.3466
1392,416.3475
1393,416.3481
1394,416.3469
1395,416.3493
1396,416.3502
1397,416.3508
1398,416.3514
1399,416.3496
1400,416.3529
1401,416.3517
1402,416.3520
1403,416.3523
1404,416.3543
1405,416.3532
1406,416.3549
1407,416.3536
1408,416.3559
1409,416.3567
1410,416.3573
1411,416.3552
1412,416.3585
1413,416.3579
1414,416.3591
1415,416.3598
1416,416.3607
1417,416.3613
1418,416.3601
1419,416.3625
1420,416.3616
1421,416.3635
1422,416.3619
1423,416.3648
1424,416.3629
1425,416.3638
1426,416.3660
1427,416.3651
1428,416.3654
1429,416.3669
1430,416.3663
1431,416.3686
1432,416.3679
1433,416.3692
1434,416.3673
1435,416.3708
1436,416.3702
1437,416.3715
1438,416.3696
1439,416.3737
1440,416.3731
1441,416.3718
1442,416.3724
1443,416.3746
1444,416.3740
1445,416.3756
1446,416.3763
1447,416.3773
1448,416.3750
1449,416.3779
1450,416.3767
1451,416.3791
1452,416.3785
1453,416.3797
1454,416.3803
1455,416.3819
1456,416.3813
1457,416.3828
1458,416.3806
1459,416.3835
1460,416.3822
1461,416.3845
1462,416.3851
1463,416.3857
1464,416.3839
1465,416.3866
1466,416.3872
1467,416.3860
1468,416.3888
1469,416.3878
1470,416.3882
1471,416.3902
1472,416.3911
1473,416.3891
1474,416.3895
1475,416.3905
1476,416.3914
1477,416.3917
1478,416.3934
1479,416.3920
1480,416.3923
1481,416.3926
1482,416.3951
1483,416.3960
1484,416.3944
1485,416.3937
1486,416.3974
1487,416.3964
1488,416.3968
1489,416.3984
1490,416.3994
1491,416.4001
1492,416.3977
1493,416.3988
1494,416.4004
1495,416.4020
1496,416.4014
1497,416.4007
1498,416.4026
1499,416.4036
1500,416.4039
1501,416.4043
1502,416.4045
1503,416.4059
1504,416.4068
1505,416.4049
1506,416.4053
1507,416.4062
1508,416.4078
1509,416.4085
1510,416.4091
1511,416.4071
1512,416.4097
1513,416.4106
1514,416.4115
1515,416.4121
1516,416.4100
1517,416.4109
1518,416.4124
1519,416.4127
1520,416.4142
1521,416.4130
1522,416.4133
1523,416.4155
1524,416.4145
1525,416.4149
1526,416.4164
1527,416.4177
1528,416.4171
1529,416.4158
1530,416.4193
1531,416.4209
1532,416.4202
1533,416.4182
1534,416.5895
1535,416.4212
1536,415.9857
1537,415.8165
1538,415.9846
1539,415.9867
1540,415.9860
1541,415.9884
1542,415.9892
1543,415.9871
1544,415.9874
1545,415.9895
1546,415.9911
1547,415.9899
1548,415.9918
1549,415.9902
1550,415.9935
1551,415.9928
1552,415.9944
1553,415.9921
1554,415.9938
1555,415.9958
1556,415.9948
1557,415.9966
1558,415.9952
1559,415.9975
1560,415.9982
1561,415.9993
1562,415.9969
1563,415.9986
1564,416.0003
1565,416.0009
1566,415.9996
1567,416.0015
1568,416.0033
1569,416.0020
1570,416.0024
1571,416.0027
1572,416.0036
1573,416.0042
1574,416.0060
1575,416.0067
1576,416.0053
1577,416.0045
1578,416.0084
1579,416.0090
1580,416.0078
1581,416.0070
1582,416.0094
1583,416.0101
1584,416.0107
1585,416.0113
1586,416.0120
1587,416.0135
1588,416.0146
1589,416.0123
1590,416.0127
1591,416.0139
1592,416.0152
1593,416.0171
1594,416.0159
1595,416.0165
1596,416.0181
1597,416.0190
1598,416.0174
1599,416.0196
1600,416.0184
1601,416.0205
1602,416.0221
1603,416.0199
1604,416.0215
1605,416.0209
1606,416.0235
1607,416.0224
1608,416.0246
1609,416.0228
1610,416.0238
1611,416.0241
1612,416.0260
1613,416.0269
1614,416.0249
1615,416.0254
1616,416.0279
1617,416.0272
1618,416.0293
1619,416.0300
1620,416.0282
1621,416.0286
1622,416.0312
1623,416.0318
1624,416.0303
1625,416.0306
1626,416.0331
1627,416.0321
1628,416.0325
1629,416.0340
1630,416.0335
1631,416.0355
1632,416.0349
1633,416.0344
1634,416.0368
1635,416.0377
1636,416.0359
1637,416.0362
1638,416.0371
1639,416.0380
1640,416.0383
1641,416.0392
1642,416.0386
1643,416.0411
1644,416.0405
1645,416.0423
1646,416.0396
1647,416.0417
1648,416.0414
1649,416.0426
1650,416.0445
1651,416.0439
1652,416.0429
1653,416.0433
1654,416.0448
1655,416.0460
1656,416.0469
1657,416.0451
1658,416.0454
1659,416.0463
1660,416.0472
1661,416.0475
1662,416.0478
1663,416.0481
1664,416.0484
1665,416.0487
1666,416.0500
1667,416.0513
1668,416.0489
1669,416.0507
1670,416.0520
1671,416.0542
1672,416.0530
1673,416.0536
1674,416.0523
1675,416.0567
1676,416.0553
1677,416.0545
1678,416.0561
1679,416.0570
1680,416.0573
1681,416.0576
1682,416.0588
1683,416.0578
1684,416.0582
1685,416.0597
1686,416.0603
1687,416.0609
1688,416.0591
1689,416.0618
1690,416.0630
1691,416.0612
1692,416.0624
1693,416.0639
1694,416.0655
1695,416.0633
1696,416.0648
1697,416.0670
1698,416.0658
1699,416.0664
1700,416.0661
1701,416.0673
1702,416.0682
1703,416.0692
1704,416.0676
1705,416.0699
1706,416.0686
1707,416.0714
1708,416.0708
1709,416.0702
1710,416.0724
1711,416.0748
1712,416.0736
1713,416.0742
1714,416.0728
1715,416.0767
1716,416.0752
1717,416.0755
1718,416.0761
1719,416.0776
1720,416.0782
1721,416.0788
1722,416.0770
1723,416.0805
1724,416.0796
1725,416.0799
1726,416.0817
1727,416.0827
1728,416.0808
1729,416.0811
1730,416.0820
1731,416.0830
1732,416.0833
1733,416.0839
1734,416.0856
1735,416.0862
1736,416.0850
1737,416.0842
1738,416.0865
1739,416.0868
1740,416.0881
1741,416.0872
1742,416.0890
1743,416.0874
1744,416.0899
1745,416.0884
1746,416.0893
1747,416.0912
1748,416.0902
1749,416.0906
1750,416.8418
1751,416.0918
1752,416.0915
1753,416.0921
1754,416.8430
1755,416.8447
1756,416.8439
1757,416.8422
1758,416.8464
1759,416.8473
1760,416.8453
1761,416.8457
1762,416.8467
1763,416.8476
1764,416.8479
1765,420.1674
1766,416.8482
1767,416.8485
1768,420.1690
1769,420.1680
1770,420.1683
1771,420.1711
1772,420.1694
1773,420.1699
1774,420.1703
1775,420.1715
1776,420.1726
1777,420.1719
1778,420.1739
1779,420.1749
1780,420.1729
1781,420.1732
1782,420.1753
1783,423.3077
1784,423.3097
1785,423.3103
1786,420.1757
1787,423.3089
1788,423.3106
1789,423.3109
1790,423.3136
1791,423.3123
1792,422.7394
1793,422.7410
1794,422.7419
1795,422.7431
1796,422.7447
1797,422.7424
1798,422.7454
1799,422.7435
1800,422.7457
1801,425.8095
1802,422.7460
1803,422.7463
1804,425.8110
1805,425.8102
1806,425.8123
1807,425.8130
1808,425.8139
1809,425.8113
1810,425.8133
1811,425.8154
1812,425.8144
1813,425.8169
1814,425.8147
1815,425.8159
1816,425.8162
1817,425.8182
1818,425.8173
1819,425.8176
1820,428.8662
1821,428.8680
1822,428.8688
1823,425.8185
1824,428.8670
1825,428.8699
1826,428.8691
1827,428.8719
1828,428.8708
1829,428.8727
1830,428.8735
1831,428.8756
1832,428.8745
1833,428.8772
1834,428.8780
1835,428.8765
1836,428.8761
1837,432.2637
1838,432.2671
1839,428.8785
1840,428.8790
1841,432.2656
1842,432.2680
1843,432.2707
1844,432.2689
1845,432.2696
1846,432.2722
1847,432.2744
1848,432.2736
1849,432.2713
1850,432.2727
1851,432.2749
1852,432.2759
1853,432.2768
1854,435.7239
1855,432.2778
1856,435.7229
1857,435.7261
1858,435.7245
1859,435.7255
1860,435.7249
1861,435.7280
1862,435.7265
1863,435.7269
1864,435.7273
1865,435.7283
1866,435.7287
1867,435.7290
1868,435.7300
1869,435.7311
1870,435.7317
