tx_idx,latency_ms
211,418.0534
212,418.0983
213,418.0551
214,418.0993
215,418.0538
216,418.0560
217,418.0543
218,418.0952
219,418.0974
220,418.1045
221,418.0997
222,418.1016
223,418.1053
224,418.1001
225,418.1006
226,418.1026
227,418.1035
228,418.1068
229,418.1105
230,418.1113
231,418.1056
232,418.1081
233,418.1090
234,418.1098
235,418.1061
236,418.1072
237,418.1124
238,418.1162
239,418.1170
240,418.1133
241,418.1140
242,418.1147
243,418.1154
244,418.1116
245,418.1193
246,418.1175
247,418.1182
248,418.1205
249,418.1178
250,418.1212
251,418.1221
252,418.1186
253,418.4492
254,418.4504
255,418.1196
256,417.5034
257,417.5039
258,417.8339
259,417.8365
260,417.8375
261,417.8318
262,417.8385
263,417.8323
264,417.8353
265,417.8329
266,417.8344
267,417.8390
268,417.8410
269,417.8395
270,417.8400
271,417.8451
272,417.8419
273,417.8431
274,417.8460
275,417.8442
276,417.8482
277,417.8491
278,417.8502
279,417.8469
280,417.8464
281,417.8520
282,417.8473
283,417.8529
284,417.8558
285,417.8506
286,417.8567
287,417.8511
288,417.8544
289,417.8535
290,417.8595
291,417.8549
292,417.8572
293,417.8577
294,417.8581
295,417.8630
296,417.8620
297,417.8586
298,417.8601
299,417.8649
300,417.8639
301,417.8605
302,417.8611
303,417.8668
304,417.8682
305,417.8694
306,417.8703
307,417.8712
308,417.8721
309,417.8654
310,417.8658
311,417.8673
312,417.8751
313,417.8786
314,417.8726
315,417.8732
316,417.8736
317,417.8764
318,417.8742
319,417.8776
320,417.8755
321,417.8813
322,417.8791
323,417.8822
324,417.8831
325,417.8797
326,417.8804
327,417.8859
328,417.8850
329,417.8873
330,417.8883
331,417.8836
332,417.8840
333,417.8864
334,417.8932
335,417.8892
336,417.8902
337,417.8941
338,417.8950
339,417.8959
340,417.8913
341,417.8923
342,417.8963
343,417.9002
344,417.8968
345,417.9015
346,417.8975
347,417.8979
348,417.8984
349,417.8988
350,417.8993
351,417.9035
352,417.9006
353,417.9044
354,417.9021
355,417.9025
356,417.9053
357,417.9062
358,417.9071
359,417.9115
360,417.9106
361,417.9076
362,417.9082
363,417.9140
364,417.9086
365,417.9090
366,417.9095
367,417.9124
368,417.9119
369,417.9128
370,417.9149
371,417.9163
372,417.9197
373,417.9206
374,417.9226
375,417.9216
376,417.9154
377,417.9179
378,417.9188
379,417.9168
380,417.9256
381,417.9231
382,417.9285
383,417.9295
384,417.9237
385,417.9242
386,417.9247
387,417.9276
388,417.9260
389,417.9265
390,417.9300
391,417.9327
392,417.9305
393,417.9309
394,417.9359
395,417.9350
396,417.9314
397,417.9318
398,417.9368
399,417.9332
400,417.9337
401,417.9341
402,417.9373
403,417.9396
404,417.9414
405,417.9423
406,417.9377
407,417.9382
408,417.9432
409,417.9405
410,417.9386
411,417.9451
412,417.9461
413,417.9437
414,417.9498
415,417.9470
416,417.9479
417,417.9442
418,417.9488
419,417.9520
420,417.9529
421,417.9538
422,417.9502
423,417.9557
424,417.9548
425,417.9507
426,417.9511
427,417.9584
428,417.9614
429,417.9561
430,417.9623
431,417.9566
432,417.9605
433,417.9571
434,417.9575
435,417.9589
436,417.9651
437,417.9627
438,417.9632
439,417.9660
440,417.9637
441,417.9703
442,417.9641
443,417.9685
444,417.9712
445,417.9665
446,417.9721
447,417.9675
448,417.9694
449,417.9776
450,417.9758
451,417.9726
452,417.9730
453,417.9735
454,417.9739
455,417.9744
456,417.9767
457,417.9781
458,417.9785
459,417.9790
460,417.9819
461,417.9828
462,417.9794
463,417.9838
464,417.9860
465,417.9800
466,417.9806
467,417.9810
468,417.9842
469,417.9879
470,417.9847
471,417.9851
472,417.9902
473,417.9865
474,417.9870
475,417.9923
476,417.9913
477,417.9884
478,417.9889
479,417.9893
480,417.9928
481,417.9932
482,417.9937
483,417.9960
484,417.9983
485,417.9941
486,418.0002
487,417.9993
488,417.9946
489,417.9951
490,417.9974
491,417.9964
492,418.0007
493,418.0011
494,418.0016
495,418.0038
496,418.0067
497,418.0049
498,418.0020
499,418.0025
500,418.0029
501,418.0078
502,418.0058
503,418.0115
504,418.0082
505,418.0133
506,418.0088
507,418.0093
508,418.0097
509,418.0102
510,418.0106
511,418.4716
512,417.4181
513,417.8750
514,417.8806
515,417.8760
516,417.8765
517,417.8781
518,417.8786
519,417.8791
520,417.8829
521,417.8796
522,417.8848
523,417.8858
524,417.8811
525,417.8867
526,417.8815
527,417.8820
528,417.8834
529,417.8839
530,417.8872
531,417.8896
532,417.8924
533,417.8960
534,417.8876
535,417.8934
536,417.8882
537,417.8905
538,417.8914
539,417.8950
540,417.8939
541,417.8965
542,417.8988
543,417.9032
544,417.9003
545,417.8969
546,417.8974
547,417.9012
548,417.9021
549,417.8978
550,417.8992
551,417.9094
552,417.9037
553,417.9041
554,417.9046
555,417.9055
556,417.9085
557,417.9066
558,417.9076
559,417.9099
560,417.9123
561,417.9104
562,417.9143
563,417.9173
564,417.9109
565,417.9154
566,417.9114
567,417.9164
568,417.9127
569,417.9133
570,417.9196
571,417.9178
572,417.9233
573,417.9242
574,417.9182
575,417.9187
576,417.9213
577,417.9223
578,417.9256
579,417.9201
580,417.9270
581,417.9295
582,417.9314
583,417.9246
584,417.9305
585,417.9285
586,417.9261
587,417.9338
588,417.9274
589,417.9361
590,417.9370
591,417.9319
592,417.9324
593,417.9329
594,417.9352
595,417.9403
596,417.9343
597,417.9376
598,417.9417
599,417.9380
600,417.9385
601,417.9390
602,417.9394
603,417.9444
604,417.9453
605,417.9408
606,417.9467
607,417.9422
608,417.9426
609,417.9431
610,417.9435
611,417.9458
612,417.9494
613,417.9503
614,417.9536
615,417.9471
616,417.9527
617,417.9476
618,417.9481
619,417.9485
620,417.9508
621,417.9512
622,417.9540
623,417.9545
624,417.9568
625,417.9549
626,417.9577
627,417.9586
628,417.9554
629,417.9595
630,417.9559
631,417.9604
632,417.9640
633,417.9631
634,417.9654
635,417.9608
636,417.9613
637,417.9617
638,417.9664
639,417.9622
640,417.9691
641,417.9645
642,417.9705
643,417.9668
644,417.9673
645,417.9677
646,417.9728
647,417.9682
648,417.9696
649,417.9719
650,417.9746
651,417.9758
652,417.9767
653,417.9710
654,417.9802
655,417.9733
656,417.9737
657,417.9790
658,417.9772
659,417.9776
660,417.9781
661,417.9825
662,417.9806
663,417.9811
664,417.9839
665,417.9848
666,417.9857
667,417.9815
668,417.9868
669,417.9891
670,417.9900
671,417.9829
672,417.9872
673,417.9877
674,417.9914
675,417.9923
676,417.9881
677,417.9957
678,417.9966
679,417.9905
680,417.9976
681,417.9948
682,417.9928
683,417.9933
684,417.9938
685,418.0001
686,418.0055
687,418.0069
688,418.0027
689,418.0036
690,417.9980
691,418.0016
692,417.9991
693,418.0005
694,418.0129
695,418.0109
696,418.0075
697,418.0081
698,418.0085
699,418.0118
700,418.0094
701,418.0100
702,418.0183
703,418.0165
704,418.0154
705,418.0133
706,418.0174
707,418.0138
708,418.0143
709,418.0202
710,418.0237
711,418.0257
712,418.0188
713,418.0248
714,418.0213
715,418.0193
716,418.0228
717,418.0285
718,418.0262
719,418.0303
720,418.0266
721,418.0271
722,418.0294
723,418.0312
724,418.0276
725,418.0326
726,418.0335
727,418.0354
728,418.0390
729,418.0317
730,418.0369
731,418.0378
732,418.0340
733,418.0345
734,418.0399
735,418.0359
736,418.0436
737,418.0404
738,418.0427
739,418.0408
740,418.0445
741,418.0413
742,418.0418
743,418.0454
744,418.0458
745,418.0463
746,418.0467
747,418.0508
748,418.0472
749,418.0477
750,418.0486
751,418.0490
752,418.0481
753,418.0494
754,418.0499
755,418.0536
756,418.0561
757,418.0513
758,418.0517
759,418.0522
760,418.0570
761,418.0526
762,418.0551
763,418.0542
764,418.0576
765,418.4213
766,418.0580
767,418.4238
768,417.4187
769,417.4193
770,417.7803
771,417.7831
772,417.7850
773,417.7883
774,417.7821
775,417.7855
776,417.7860
777,417.7865
778,417.7869
779,417.7907
780,417.7874
781,417.7888
782,417.7941
783,417.7950
784,417.7931
785,417.7892
786,417.7898
787,417.7912
788,417.7917
789,417.7922
790,417.7975
791,417.8021
792,417.7956
793,417.7984
794,417.8012
795,417.7994
796,417.8003
797,417.7965
798,417.8035
799,417.8097
800,417.8051
801,417.8026
802,417.8060
803,417.8069
804,417.8078
805,417.8088
806,417.8128
807,417.8166
808,417.8139
809,417.8103
810,417.8148
811,417.8109
812,417.8114
813,417.8157
814,417.8175
815,417.8180
816,417.8223
817,417.8185
818,417.8190
819,417.8194
820,417.8214
821,417.8199
822,417.8205
823,417.8232
824,417.8242
825,417.8258
826,417.8267
827,417.8276
828,417.8298
829,417.8289
830,417.8307
831,417.8317
832,417.8246
833,417.8322
834,417.8327
835,417.8331
836,417.8350
837,417.8391
838,417.8400
839,417.8336
840,417.8364
841,417.8341
842,417.8373
843,417.8382
844,417.8354
845,417.8433
846,417.8405
847,417.8419
848,417.8409
849,417.8415
850,417.8424
851,417.8455
852,417.8466
853,417.8490
854,417.8500
855,417.8437
856,417.8442
857,417.8446
858,417.8481
859,417.8471
860,417.8528
861,417.8505
862,417.8510
863,417.8559
864,417.8514
865,417.8541
866,417.8518
867,417.8550
868,417.8582
869,417.8591
870,417.8532
871,417.8564
872,417.8611
873,417.8568
874,417.8630
875,417.8573
876,417.8595
877,417.8639
878,417.8600
879,417.8620
880,417.8668
881,417.8677
882,417.8645
883,417.8649
884,417.8700
885,417.8654
886,417.8709
887,417.8658
888,417.8681
889,417.8736
890,417.8686
891,417.8690
892,417.8714
893,417.8718
894,417.8723
895,417.8760
896,417.8727
897,417.8773
898,417.8797
899,417.8742
900,417.8746
901,417.8751
902,417.8783
903,417.8764
904,417.8818
905,417.8788
906,417.8827
907,417.8838
908,417.8803
909,417.8847
910,417.8857
911,417.8808
912,417.8881
913,417.8890
914,417.8910
915,417.8862
916,417.8924
917,417.8867
918,417.8872
919,417.8934
920,417.8894
921,417.8899
922,417.8915
923,417.8989
924,417.8958
925,417.8998
926,417.8939
927,417.8945
928,417.8969
929,417.8979
930,417.8949
931,417.9003
932,417.9007
933,417.9031
934,417.9012
935,417.9065
936,417.9045
937,417.9074
938,417.9017
939,417.9056
940,417.9022
941,417.9036
942,417.9099
943,417.9136
944,417.9079
945,417.9108
946,417.9084
947,417.9117
948,417.9090
949,417.9126
950,417.9152
951,417.9202
952,417.9163
953,417.9141
954,417.9211
955,417.9173
956,417.9183
957,417.9192
958,417.9239
959,417.9267
960,417.9216
961,417.9295
962,417.9223
963,417.9248
964,417.9228
965,417.9258
966,417.9286
967,417.9272
968,417.9277
969,417.9353
970,417.9323
971,417.9299
972,417.9304
973,417.9334
974,417.9308
975,417.9314
976,417.9344
977,417.9376
978,417.9358
979,417.9362
980,417.9409
981,417.9367
982,417.9420
983,417.9429
984,417.9400
985,417.9380
986,417.9385
987,417.9389
988,417.9434
989,417.9443
990,417.9491
991,417.9461
992,417.9438
993,417.9470
994,417.9447
995,417.9500
996,417.9452
997,417.9479
998,417.9534
999,417.9506
1000,417.9552
1001,417.9512
1002,417.9516
1003,417.9561
1004,417.9521
1005,417.9543
1006,417.9575
1007,417.9584
1008,417.9605
1009,417.9614
1010,417.9566
1011,417.9623
1012,417.9656
1013,417.9634
1014,417.9591
1015,417.9596
1016,417.9638
1017,417.9643
1018,417.9676
1019,417.9647
1020,417.9661
1021,418.3055
1022,417.9666
1023,418.3065
1024,417.6556
1025,417.6568
1026,417.3204
1027,417.3215
1028,417.6612
1029,417.6642
1030,417.6652
1031,417.6622
1032,417.6593
1033,417.6661
1034,417.6598
1035,417.6602
1036,417.6633
1037,417.6720
1038,417.6682
1039,417.6729
1040,417.6691
1041,417.6665
1042,417.6700
1043,417.6710
1044,417.6670
1045,417.6787
1046,417.6739
1047,417.6759
1048,417.6733
1049,417.6778
1050,417.6768
1051,417.6744
1052,417.6749
1053,417.6792
1054,417.6796
1055,417.6861
1056,417.6815
1057,417.6801
1058,417.6805
1059,417.6824
1060,417.6833
1061,417.6843
1062,417.6852
1063,417.6881
1064,417.6890
1065,417.6899
1066,417.6867
1067,417.6871
1068,417.6909
1069,417.6919
1070,417.6928
1071,417.6957
1072,417.6971
1073,417.6980
1074,417.6933
1075,417.6939
1076,417.6943
1077,417.6948
1078,417.6992
1079,417.6962
1080,417.6996
1081,417.7006
1082,417.7080
1083,417.7033
1084,417.7043
1085,417.7052
1086,417.7061
1087,417.7070
1088,417.7021
1089,417.7010
1090,417.7104
1091,417.7084
1092,417.7128
1093,417.7089
1094,417.7137
1095,417.7146
1096,417.7095
1097,417.7119
1098,417.7173
1099,417.7109
1100,417.7200
1101,417.7209
1102,417.7152
1103,417.7162
1104,417.7188
1105,417.7157
1106,417.7233
1107,417.7178
1108,417.7213
1109,417.7219
1110,417.7274
1111,417.7224
1112,417.7256
1113,417.7265
1114,417.7237
1115,417.7242
1116,417.7298
1117,417.7247
1118,417.7321
1119,417.7331
1120,417.7280
1121,417.7284
1122,417.7312
1123,417.7289
1124,417.7302
1125,417.7354
1126,417.7387
1127,417.7396
1128,417.7369
1129,417.7378
1130,417.7335
1131,417.7340
1132,417.7345
1133,417.7359
1134,417.7405
1135,417.7424
1136,417.7401
1137,417.7410
1138,417.7472
1139,417.7415
1140,417.7445
1141,417.7454
1142,417.7463
1143,417.7429
1144,417.7435
1145,417.7504
1146,417.7518
1147,417.7527
1148,417.7477
1149,417.7481
1150,417.7490
1151,417.7495
1152,417.7486
1153,417.7509
1154,417.7555
1155,417.7546
1156,417.7564
1157,417.7594
1158,417.7575
1159,417.7537
1160,417.7532
1161,417.7585
1162,417.7630
1163,417.7599
1164,417.7603
1165,417.7608
1166,417.7639
1167,417.7621
1168,417.7612
1169,417.7617
1170,417.7658
1171,417.7667
1172,417.7677
1173,417.7686
1174,417.7700
1175,417.7644
1176,417.7649
1177,417.7715
1178,417.7724
1179,417.7691
1180,417.7734
1181,417.7743
1182,417.7766
1183,417.7775
1184,417.7705
1185,417.7748
1186,417.7803
1187,417.7813
1188,417.7752
1189,417.7757
1190,417.7780
1191,417.7789
1192,417.7785
1193,417.7794
1194,417.7840
1195,417.7817
1196,417.7868
1197,417.7822
1198,417.7826
1199,417.7831
1200,417.7849
1201,417.7858
1202,417.7891
1203,417.7900
1204,417.7872
1205,417.7914
1206,417.7923
1207,417.7932
1208,417.7877
1209,417.7882
1210,417.7984
1211,417.7951
1212,417.7905
1213,417.7937
1214,417.7993
1215,417.7942
1216,417.7961
1217,417.7972
1218,417.7998
1219,417.8022
1220,417.8061
1221,417.8052
1222,417.8003
1223,417.8008
1224,417.8032
1225,417.8041
1226,417.8012
1227,417.8075
1228,417.8066
1229,417.8109
1230,417.8119
1231,417.8129
1232,417.8098
1233,417.8138
1234,417.8147
1235,417.8080
1236,417.8086
1237,417.8168
1238,417.8193
1239,417.8201
1240,417.8151
1241,417.8176
1242,417.8185
1243,417.8156
1244,417.8160
1245,417.8214
1246,417.8245
1247,417.8253
1248,417.8222
1249,417.8230
1250,417.8260
1251,417.8267
1252,417.8238
1253,417.8285
1254,417.8321
1255,417.8278
1256,417.8271
1257,417.8297
1258,417.8275
1259,417.8305
1260,417.8312
1261,417.8336
1262,417.8373
1263,417.8381
1264,417.8350
1265,417.8325
1266,417.8358
1267,417.8366
1268,417.8328
1269,417.8340
1270,417.8411
1271,417.8389
1272,417.8385
1273,417.8392
1274,417.8396
1275,417.8400
1276,417.8428
1277,417.8403
1278,418.1139
1279,418.1147
1280,417.2164
1281,417.4873
1282,417.4881
1283,417.2170
1284,417.4917
1285,417.4864
1286,417.4940
1287,417.4901
1288,417.4906
1289,417.4925
1290,417.4933
1291,417.4909
1292,417.4983
1293,417.4961
1294,417.4944
1295,417.4990
1296,417.4948
1297,417.4968
1298,417.4952
1299,417.4975
1300,417.4994
1301,417.4997
1302,417.5001
1303,417.5019
1304,417.5004
1305,417.5049
1306,417.5056
1307,417.5008
1308,417.5034
1309,417.5041
1310,417.5012
1311,417.5023
1312,417.5027
1313,417.5072
1314,417.5083
1315,417.5091
1316,417.5098
1317,417.5060
1318,417.5065
1319,417.5105
1320,417.5112
1321,417.5076
1322,417.5156
1323,417.5167
1324,417.5116
1325,417.5133
1326,417.5120
1327,417.5124
1328,417.5141
1329,417.5148
1330,417.5191
1331,417.5171
1332,417.5213
1333,417.5175
1334,417.5199
1335,417.5206
1336,417.5180
1337,417.5183
1338,417.5222
1339,417.5229
1340,417.5233
1341,417.5276
1342,417.5288
1343,417.5266
1344,417.5243
1345,417.5248
1346,417.5251
1347,417.5255
1348,417.5258
1349,417.5279
1350,417.5292
1351,417.5322
1352,417.5295
1353,417.5299
1354,417.5303
1355,417.5349
1356,417.5306
1357,417.5341
1358,417.5311
1359,417.5326
1360,417.5330
1361,417.5369
1362,417.5334
1363,417.5353
1364,417.5376
1365,417.5383
1366,417.5393
1367,417.5357
1368,417.5361
1369,417.5430
1370,417.5415
1371,417.5423
1372,417.5396
1373,417.5400
1374,417.5438
1375,417.5404
1376,417.5408
1377,417.5449
1378,417.5456
1379,417.5463
1380,417.5480
1381,417.5472
1382,417.5531
1383,417.5441
1384,417.5495
1385,417.5502
1386,417.5485
1387,417.5509
1388,417.5517
1389,417.5524
1390,417.5546
1391,417.5535
1392,417.5573
1393,417.5557
1394,417.5539
1395,417.5580
1396,417.5588
1397,417.5566
1398,417.5610
1399,417.5549
1400,417.5621
1401,417.5592
1402,417.5596
1403,417.5599
1404,417.5629
1405,417.5603
1406,417.5640
1407,417.5614
1408,417.5647
1409,417.5678
1410,417.5655
1411,417.5633
1412,417.5663
1413,417.5670
1414,417.5693
1415,417.5700
1416,417.5711
1417,417.5719
1418,417.5681
1419,417.5733
1420,417.5686
1421,417.5726
1422,417.5704
1423,417.5752
1424,417.5737
1425,417.5741
1426,417.5768
1427,417.5745
1428,417.5757
1429,417.5779
1430,417.5761
1431,417.5801
1432,417.5786
1433,417.5794
1434,417.5772
1435,417.5823
1436,417.5830
1437,417.5849
1438,417.5806
1439,417.5856
1440,417.5841
1441,417.5810
1442,417.5814
1443,417.5877
1444,417.5834
1445,417.5884
1446,417.5891
1447,417.5899
1448,417.5860
1449,417.5906
1450,417.5870
1451,417.5917
1452,417.5924
1453,417.5950
1454,417.5957
1455,417.5965
1456,417.5935
1457,417.5943
1458,417.5910
1459,417.5976
1460,417.5928
1461,417.5988
1462,417.6018
1463,417.5996
1464,417.5969
1465,417.6004
1466,417.6011
1467,417.5981
1468,417.6045
1469,417.6022
1470,417.6037
1471,417.6059
1472,417.6067
1473,417.6026
1474,417.6029
1475,417.6033
1476,417.6049
1477,417.6052
1478,417.6089
1479,417.6071
1480,417.6074
1481,417.6078
1482,417.6110
1483,417.6118
1484,417.6125
1485,417.6081
1486,417.6147
1487,417.6093
1488,417.6103
1489,417.6139
1490,417.6162
1491,417.6169
1492,417.6129
1493,417.6132
1494,417.6151
1495,417.6184
1496,417.6176
1497,417.6154
1498,417.6191
1499,417.6198
1500,417.6202
1501,417.6224
1502,417.6228
1503,417.6235
1504,417.6209
1505,417.6213
1506,417.6217
1507,417.6220
1508,417.6247
1509,417.6281
1510,417.6303
1511,417.6239
1512,417.6265
1513,417.6288
1514,417.6296
1515,417.6273
1516,417.6252
1517,417.6308
1518,417.6312
1519,417.6315
1520,417.6339
1521,417.6319
1522,417.6323
1523,417.6350
1524,417.6327
1525,417.6331
1526,417.6357
1527,417.6365
1528,417.6380
1529,417.6343
1530,417.6387
1531,417.9021
1532,417.9029
1533,417.6368
1534,417.6404
1535,417.6372
1536,417.3137
1537,417.0481
1538,417.0486
1539,417.3242
1540,417.3124
1541,417.3252
1542,417.3233
1543,417.3129
1544,417.3141
1545,417.3146
1546,417.3272
1547,417.3256
1548,417.3291
1549,417.3260
1550,417.3299
1551,417.3306
1552,417.3284
1553,417.3264
1554,417.3276
1555,417.3325
1556,417.3310
1557,417.3360
1558,417.3314
1559,417.3352
1560,417.3337
1561,417.3344
1562,417.3318
1563,417.3329
1564,417.3382
1565,417.3401
1566,417.3364
1567,417.3408
1568,417.3394
1569,417.3368
1570,417.3371
1571,417.3375
1572,417.3386
1573,417.3420
1574,417.3465
1575,417.3473
1576,417.3440
1577,417.3412
1578,417.3450
1579,417.3458
1580,417.3432
1581,417.3423
1582,417.3477
1583,417.3493
1584,417.3504
1585,417.3535
1586,417.3513
1587,417.3520
1588,417.3527
1589,417.3481
1590,417.3485
1591,417.3496
1592,417.3547
1593,417.3561
1594,417.3569
1595,417.3576
1596,417.3584
1597,417.3591
1598,417.3539
1599,417.3598
1600,417.3554
1601,417.3618
1602,417.3644
1603,417.3602
1604,417.3637
1605,417.3607
1606,417.3652
1607,417.3611
1608,417.3629
1609,417.3622
1610,417.3656
1611,417.3659
1612,417.3680
1613,417.3721
1614,417.3663
1615,417.3667
1616,417.3694
1617,417.3671
1618,417.3702
1619,417.3713
1620,417.3685
1621,417.3725
1622,417.3750
1623,417.3777
1624,417.3729
1625,417.3734
1626,417.3762
1627,417.3737
1628,417.3741
1629,417.3769
1630,417.3754
1631,417.3800
1632,417.3819
1633,417.3780
1634,417.3827
1635,417.3811
1636,417.3784
1637,417.3788
1638,417.3792
1639,417.3803
1640,417.3831
1641,417.3853
1642,417.3834
1643,417.3864
1644,417.3871
1645,417.3878
1646,417.3838
1647,417.3845
1648,417.3842
1649,417.3856
1650,417.3900
1651,417.3919
1652,417.3882
1653,417.3885
1654,417.3889
1655,417.3927
1656,417.3912
1657,417.3893
1658,417.3905
1659,417.3948
1660,417.3934
1661,417.3938
1662,417.3941
1663,417.3952
1664,417.3945
1665,417.3930
1666,417.3963
1667,417.3983
1668,417.3955
1669,417.3990
1670,417.3998
1671,417.4005
1672,417.3976
1673,417.4012
1674,417.3966
1675,417.4036
1676,417.4055
1677,417.4016
1678,417.4062
1679,417.4023
1680,417.4020
1681,417.4027
1682,417.4048
1683,417.4040
1684,417.4066
1685,417.4082
1686,417.4113
1687,417.4120
1688,417.4070
1689,417.4091
1690,417.4098
1691,417.4074
1692,417.4105
1693,417.4143
1694,417.4170
1695,417.4124
1696,417.4156
1697,417.4163
1698,417.4127
1699,417.4132
1700,417.4135
1701,417.4146
1702,417.4193
1703,417.4216
1704,417.4174
1705,417.4223
1706,417.4181
1707,417.4201
1708,417.4209
1709,417.4186
1710,417.4231
1711,417.4260
1712,417.4252
1713,417.4269
1714,417.4235
1715,417.4276
1716,417.4239
1717,417.4243
1718,417.4283
1719,417.4313
1720,417.4305
1721,417.4324
1722,417.4288
1723,417.4335
1724,417.4292
1725,417.4297
1726,417.4342
1727,417.4364
1728,417.4317
1729,417.4346
1730,417.4349
1731,417.4353
1732,417.4357
1733,417.4382
1734,417.4390
1735,417.4419
1736,417.4401
1737,417.4368
1738,417.4371
1739,417.4375
1740,417.4409
1741,417.4393
1742,417.4446
1743,417.4423
1744,417.4458
1745,417.4427
1746,417.4432
1747,417.4465
1748,417.4435
1749,417.4439
1750,417.4484
1751,417.4450
1752,417.4469
1753,417.4473
1754,417.4502
1755,417.4510
1756,417.4517
1757,417.4476
1758,417.4537
1759,417.4544
1760,417.4491
1761,417.4495
1762,417.4521
1763,417.4524
1764,417.4528
1765,417.4573
1766,417.4548
1767,417.4551
1768,417.4592
1769,417.4555
1770,417.4559
1771,417.4599
1772,417.4562
1773,417.4585
1774,417.4576
1775,417.4580
1776,417.4622
1777,417.4603
1778,417.4630
1779,417.4637
1780,417.4611
1781,417.4607
1782,417.4615
1783,417.4644
1784,417.4666
1785,417.4674
1786,417.4648
1787,417.4652
1788,417.4655
1789,417.4659
1790,417.7041
1791,417.7049
1792,416.8397
1793,417.0785
1794,416.8401
1795,417.0793
1796,417.0800
1797,417.0750
1798,417.0820
1799,417.0773
1800,417.0777
1801,417.0830
1802,417.0804
1803,417.0808
1804,417.0837
1805,417.0812
1806,417.0879
1807,417.0871
1808,417.0857
1809,417.0841
1810,417.0845
1811,417.0902
1812,417.0849
1813,417.0909
1814,417.0883
1815,417.0886
1816,417.0890
1817,417.0927
1818,417.0894
1819,417.0913
1820,417.0948
1821,417.0956
1822,417.0941
1823,417.0916
1824,417.0920
1825,417.0964
1826,417.0931
1827,417.0971
1828,417.0992
1829,417.0999
1830,417.1006
1831,417.1016
1832,417.0984
1833,417.1037
1834,417.1044
1835,417.0975
1836,417.1020
1837,417.1063
1838,417.1070
1839,417.1029
1840,417.1025
1841,417.1048
1842,417.1052
1843,417.1090
1844,417.1055
1845,417.1075
1846,417.1112
1847,417.1119
1848,417.1105
1849,417.1079
1850,417.1083
1851,417.1094
1852,417.1137
1853,417.1144
1854,417.1191
1855,417.1166
1856,417.1175
1857,417.1157
1858,417.1123
1859,417.1127
1860,417.1149
1861,417.1183
1862,417.1195
1863,417.1198
1864,417.1202
1865,417.1206
1866,417.1209
1867,417.1213
1868,417.1233
1869,417.1260
1870,417.1267
