audit_merkle_root_hash_calls,audit_merkle_verify_calls,audit_mode,audit_user_table_seq_scan_delta,audit_validation_ms,audit_validation_positive,audit_validation_skipped,bad_leaf_count,bad_partition_count,batch_plan_actual_k_index_used,candidate_fetch_batches,candidate_fetch_sql_calls,candidate_leaf_buckets_requested,candidate_rows_fetched,candidate_rows_fetched_alias,child_hash_nodes_read,child_hash_sql_calls,cleanup_ms,confirmation_fetch_batches,confirmation_fetch_sql_calls,confirmation_leaf_buckets_requested,confirmation_rows_fetched,corrupted_tuple_count,corruption_mode,damaged_candidate_rows,end_to_end_covers_paper_and_audit,end_to_end_observed_ms,experiment,fanout,full_audit_skipped,healthy_candidate_rows,leaf_fetch_chunk_size,leaf_lookup_sql_calls,leaf_nodes_found,localisation_index_stats_available,localisation_index_stats_error,localisation_stats_flush_wait_ms,localisation_stats_probe_ms,manifest_sha256,mean_rows_per_bad_leaf,merge_threshold,method,p95_rows_per_bad_leaf,paper_end_before_audit_start,paper_style_total_ms,paper_total_ms,partition_root_batches,partition_root_batches_ok,partition_root_hash_sql_calls,partition_root_nodes_read,partition_subtree_nodes_read,partition_subtree_sql_calls,planner_checked_leaf_count,planner_checks_passed,profile_label,profiling_mode,recovery_only_ms,recovery_user_table_seq_scan_delta,repetition,restore_repair_ms,rows_deleted,rows_inserted,rows_updated,run_id,schema_fidelity_ok,selected_bad_leaf_row_capacity,split_threshold,targeted_confirmation_root_batches,targeted_confirmation_root_nodes_read,total_candidate_rows,total_ms,total_rows_repaired,tree_nodes_visited,tuple_count,valid,warning
2,2,full,6,271523.79756975174,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.137,0,0,0,0,300,mixed,516,1,271793.576,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,257.453,257.453,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,257.453,0,0,257.453,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,516,32,1,128,1032,271793.576,300,6848,40000000,1,
2,2,full,6,265305.79319286346,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.151,0,0,0,0,300,mixed,516,1,265455.902,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,138.791,138.791,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,138.791,0,1,138.791,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,516,32,1,128,1032,265455.902,300,6848,40000000,1,
2,2,full,6,265494.00763082504,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.136,0,0,0,0,300,mixed,516,1,265645.435,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,140.079,140.079,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,140.079,0,2,140.079,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,516,32,1,128,1032,265645.435,300,6848,40000000,1,
2,2,full,6,263225.88432598114,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.136,0,0,0,0,300,mixed,516,1,263380.284,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,143.071,143.071,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,143.071,0,3,143.071,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,516,32,1,128,1032,263380.284,300,6848,40000000,1,
2,2,full,6,264521.8707590103,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.135,0,0,0,0,300,mixed,516,1,264674.105,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,141.018,141.018,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,141.018,0,4,141.018,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,516,32,1,128,1032,264674.105,300,6848,40000000,1,
2,2,full,6,262933.97461271286,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.134,0,0,0,0,300,mixed,516,1,263145.962,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,200.213,200.213,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,200.213,0,5,200.213,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,516,32,1,128,1032,263145.962,300,6848,40000000,1,
2,2,full,6,262931.2755975723,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.136,0,0,0,0,300,mixed,516,1,263083.022,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,140.393,140.393,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,140.393,0,6,140.393,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,516,32,1,128,1032,263083.022,300,6848,40000000,1,
2,2,full,6,263143.4435405731,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.136,0,0,0,0,300,mixed,516,1,263355.071,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,199.897,199.897,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,199.897,0,7,199.897,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,516,32,1,128,1032,263355.071,300,6848,40000000,1,
2,2,full,6,262556.4351196289,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.139,0,0,0,0,300,mixed,516,1,262782.680,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,214.448,214.448,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,214.448,0,8,214.448,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,516,32,1,128,1032,262782.680,300,6848,40000000,1,
2,2,full,6,262566.6279835701,1,0,75,64,1,4,4,150,1032,1032,13696,6,0.136,0,0,0,0,300,mixed,516,1,262726.114,size-scaling-k75-c300,32,0,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,e8f626e8691ffdd9f64f96a096fc22ca0b6ed4c761e7e9aef8764ce39086a819,13.76,8,merkle,21.0,1,148.142,148.142,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,148.142,0,9,148.142,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,516,32,1,128,1032,262726.114,300,6848,40000000,1,
