run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,0.906
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.250
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,9.079
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,5.744
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.056
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,15.156
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,15.157
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,1.648
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,1.563
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18369.835
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.260
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15431.519
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.185
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33940.602
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,83.016
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,34.207
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,0.974
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.241
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,10.501
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,5.808
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.100
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,16.676
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,16.679
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,2.510
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.000
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,1.583
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18368.626
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.237
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15412.669
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.165
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33935.285
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,82.299
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,22.763
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,0.934
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.241
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,8.769
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,5.028
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.062
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,14.128
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,14.130
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,1.620
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,1.583
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18356.345
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.242
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15372.696
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.159
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33867.003
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,82.020
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,24.279
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,0.972
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.239
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,9.498
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,5.825
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.058
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,15.645
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,15.647
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,1.846
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,1.575
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18359.269
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.236
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15348.775
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.175
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33849.232
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,81.970
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,25.077
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,0.939
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.237
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,9.860
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,6.234
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.071
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,16.427
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,16.430
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,2.512
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,1.570
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18394.000
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.235
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15392.669
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.220
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33930.088
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,81.664
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,25.160
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,0.941
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.260
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,9.867
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,5.834
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.060
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,16.048
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,16.049
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,2.518
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,1.568
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18356.318
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.239
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15451.046
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.058
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33950.107
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,114.150
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,45.084
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,1.810
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.491
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,15.465
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,12.669
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.151
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,28.823
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,28.827
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,3.578
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,2.342
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18351.199
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.300
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15410.174
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.182
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33972.486
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,124.300
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,53.749
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,2.483
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.644
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,18.350
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,14.300
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.170
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_transaction_block_ms,33.527
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_write_ms,33.532
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,targeted_post_repair_confirmation_ms,3.918
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,recovery_orchestration_ms,2.991
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_exact_table_compare_ms,18365.005
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_root_hash_ms,1.241
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_merkle_verify_ms,15355.250
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,audit_schema_fidelity_ms,2.202
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,merkle_total_ms,33956.626
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,tree_localisation_ms,113.927
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,candidate_row_fetch_ms,47.028
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,row_comparison_ms,1.886
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_sql_building_ms,0.487
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_dml_wire_ms,22.756
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_commit_wire_ms,13.828
size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,merkle,repair_begin_wire_ms,0.160
