profile_label,tuple_count,fanout,split_threshold,merge_threshold,bad_leaf_count,corrupted_tuple_count,required_rows_per_bad_leaf,selected_bad_leaf_row_capacity,selected_leaf_capacities_json,corruption_selection_sha256,bad_leaf_selection_sha256
fanout_f32_l16,10000000,32,32,8,75,300,4,339,"{""102_0c7a000000000000_15"": 5, ""102_f9d4000000000000_15"": 4, ""104_11a2000000000000_15"": 4, ""107_19b4000000000000_15"": 4, ""111_d968000000000000_15"": 5, ""111_e338000000000000_15"": 4, ""112_f720000000000000_15"": 4, ""114_b608000000000000_15"": 5, ""120_a52a000000000000_15"": 5, ""123_cb32000000000000_15"": 4, ""126_ebf2000000000000_15"": 4, ""128_f66e000000000000_15"": 5, ""129_6268000000000000_15"": 4, ""129_bdb4000000000000_15"": 4, ""131_7996000000000000_15"": 4, ""133_0398000000000000_15"": 4, ""137_f2ae000000000000_15"": 4, ""138_1bd6000000000000_15"": 4, ""139_67c4000000000000_15"": 4, ""13_857e000000000000_15"": 6, ""144_eb40000000000000_15"": 5, ""145_cef8000000000000_15"": 4, ""146_e728000000000000_15"": 4, ""148_08b4000000000000_15"": 4, ""148_74c4000000000000_15"": 4, ""150_ffa8000000000000_15"": 4, ""153_7d88000000000000_15"": 4, ""153_ab22000000000000_15"": 4, ""156_dde2000000000000_15"": 4, ""158_0822000000000000_15"": 4, ""158_4b48000000000000_15"": 5, ""159_0f4c000000000000_15"": 4, ""165_f8ec000000000000_15"": 4, ""165_fb8c000000000000_15"": 4, ""167_8666000000000000_15"": 4, ""171_6876000000000000_15"": 4, ""171_880a000000000000_15"": 5, ""171_e7b8000000000000_15"": 4, ""174_289e000000000000_15"": 4, ""178_f3e8000000000000_15"": 4, ""17_bd9c000000000000_15"": 5, ""182_15b6000000000000_15"": 4, ""182_5c60000000000000_15"": 4, ""184_45ca000000000000_15"": 4, ""186_26ca000000000000_15"": 4, ""189_ed00000000000000_15"": 4, ""193_514a000000000000_15"": 5, ""195_595e000000000000_15"": 4, ""198_95b4000000000000_15"": 4, ""199_5244000000000000_15"": 5, ""199_d1a4000000000000_15"": 4, ""20_a4fa000000000000_15"": 4, ""21_340e000000000000_15"": 4, ""21_35f6000000000000_15"": 4, ""23_249a000000000000_15"": 4, ""26_fb44000000000000_15"": 4, ""29_293c000000000000_15"": 4, ""29_3dc6000000000000_15"": 4, ""31_cd50000000000000_15"": 4, ""32_e77c000000000000_15"": 4, ""35_0d48000000000000_15"": 4, ""43_b750000000000000_15"": 4, ""46_ca80000000000000_10"": 27, ""47_a27c000000000000_15"": 4, ""58_d3d6000000000000_15"": 6, ""5_d3e8000000000000_15"": 4, ""71_f918000000000000_15"": 4, ""78_478a000000000000_15"": 4, ""85_4544000000000000_15"": 4, ""86_15c8000000000000_15"": 4, ""88_a446000000000000_15"": 4, ""96_5b18000000000000_15"": 4, ""96_a474000000000000_15"": 4, ""9_3706000000000000_15"": 4, ""9_90e8000000000000_15"": 5}",5a79cce2947bdc0767b5800ce2ce21ae3b9fda315a1aba6f3f1fbd99097d0b07,5a5ac17a73a7b4683473bfea297a62208ad69656d26bcdc2bb15b828a1816e7f
fanout_f32_l16,50000000,32,32,8,75,300,4,607,"{""0_f34c000000000000_15"": 5, ""103_0ce0000000000000_15"": 10, ""103_9e7c000000000000_15"": 4, ""107_b230000000000000_15"": 7, ""108_9f40000000000000_15"": 14, ""110_6232000000000000_15"": 5, ""110_771c000000000000_15"": 6, ""112_da28000000000000_15"": 10, ""117_c4d8000000000000_15"": 14, ""122_e982000000000000_15"": 11, ""123_d896000000000000_15"": 10, ""125_5e92000000000000_15"": 10, ""130_95a4000000000000_15"": 7, ""133_1d66000000000000_15"": 13, ""137_1656000000000000_15"": 9, ""137_ea76000000000000_15"": 8, ""141_42d8000000000000_15"": 10, ""144_c942000000000000_15"": 12, ""148_38b6000000000000_15"": 5, ""153_9a8a000000000000_15"": 4, ""154_9c92000000000000_15"": 14, ""159_1cee000000000000_15"": 4, ""160_5d96000000000000_15"": 10, ""162_b46a000000000000_15"": 11, ""169_8e52000000000000_15"": 6, ""172_5f6a000000000000_15"": 8, ""176_af7e000000000000_15"": 10, ""179_6af6000000000000_15"": 8, ""184_e8a8000000000000_15"": 11, ""185_6354000000000000_15"": 6, ""186_c684000000000000_15"": 8, ""188_9120000000000000_15"": 15, ""18_739a000000000000_15"": 8, ""191_d7d2000000000000_15"": 7, ""1_a872000000000000_15"": 8, ""27_0d60000000000000_15"": 8, ""28_df7a000000000000_15"": 5, ""2_8182000000000000_15"": 6, ""31_94ce000000000000_15"": 4, ""31_f0dc000000000000_15"": 4, ""37_d480000000000000_15"": 7, ""3_48aa000000000000_15"": 6, ""3_b25a000000000000_15"": 8, ""41_8322000000000000_15"": 11, ""43_abb6000000000000_15"": 7, ""49_261c000000000000_15"": 9, ""50_9a64000000000000_15"": 11, ""53_f2fa000000000000_15"": 9, ""57_837c000000000000_15"": 5, ""59_9e04000000000000_15"": 8, ""63_7592000000000000_15"": 7, ""64_e89e000000000000_15"": 10, ""65_7894000000000000_15"": 7, ""67_ce4c000000000000_15"": 5, ""69_09ec000000000000_15"": 6, ""71_05c4000000000000_15"": 4, ""74_70da000000000000_15"": 6, ""75_4ab0000000000000_15"": 7, ""76_0ec8000000000000_15"": 8, ""77_2156000000000000_15"": 6, ""77_85de000000000000_15"": 9, ""79_9634000000000000_15"": 10, ""79_d966000000000000_15"": 5, ""7_29b2000000000000_15"": 8, ""80_887e000000000000_15"": 6, ""82_abee000000000000_15"": 10, ""83_d544000000000000_15"": 9, ""85_6ef0000000000000_15"": 8, ""85_9264000000000000_15"": 10, ""87_086e000000000000_15"": 8, ""88_4d50000000000000_15"": 13, ""96_6b28000000000000_15"": 5, ""97_e302000000000000_15"": 7, ""99_4ad6000000000000_15"": 9, ""9_20d2000000000000_15"": 8}",b0a04aeb75e0f2a9641da45fe3a9291974c8eac23f972801005d28298be33438,1d9393c6c205aa3f504907709a30f8f2cd56d248eb9ca0b2e8d4ea84806a8a9b
fanout_f32_l16,40000000,32,32,8,75,300,4,516,"{""102_22e0000000000000_15"": 10, ""103_22ec000000000000_15"": 8, ""104_0242000000000000_15"": 7, ""104_d048000000000000_15"": 10, ""106_7db4000000000000_15"": 5, ""109_06ac000000000000_15"": 5, ""10_c4c0000000000000_15"": 9, ""111_10fa000000000000_15"": 9, ""116_b7e6000000000000_15"": 7, ""120_9082000000000000_15"": 8, ""122_a8ae000000000000_15"": 4, ""124_84c2000000000000_15"": 7, ""127_eca0000000000000_15"": 7, ""131_6602000000000000_15"": 9, ""135_1828000000000000_15"": 6, ""143_c23e000000000000_15"": 5, ""143_fd18000000000000_15"": 5, ""145_9e96000000000000_15"": 6, ""146_5960000000000000_15"": 4, ""147_2748000000000000_15"": 7, ""148_eadc000000000000_15"": 7, ""158_511c000000000000_15"": 7, ""161_b106000000000000_15"": 4, ""162_3e06000000000000_15"": 12, ""164_fa94000000000000_15"": 5, ""167_ccea000000000000_15"": 5, ""170_da94000000000000_15"": 7, ""175_225e000000000000_15"": 8, ""175_ef3c000000000000_15"": 7, ""177_2628000000000000_15"": 5, ""181_26d4000000000000_15"": 8, ""184_898a000000000000_15"": 6, ""185_7f84000000000000_15"": 10, ""188_77f8000000000000_15"": 4, ""190_b69a000000000000_15"": 5, ""190_cd8a000000000000_15"": 8, ""191_d036000000000000_15"": 10, ""192_62e4000000000000_15"": 8, ""194_00da000000000000_15"": 5, ""194_c032000000000000_15"": 10, ""199_8e14000000000000_15"": 8, ""19_1968000000000000_15"": 6, ""20_3bf0000000000000_15"": 4, ""25_0fc8000000000000_15"": 7, ""26_2be6000000000000_15"": 7, ""29_e9b8000000000000_15"": 8, ""30_bcb8000000000000_15"": 4, ""38_4624000000000000_15"": 5, ""38_c654000000000000_15"": 10, ""42_c900000000000000_15"": 6, ""48_6b46000000000000_15"": 4, ""51_2548000000000000_15"": 10, ""51_ff38000000000000_15"": 9, ""53_8ff0000000000000_15"": 6, ""53_eeba000000000000_15"": 6, ""54_a020000000000000_15"": 6, ""55_2990000000000000_15"": 6, ""58_652c000000000000_15"": 6, ""5_0308000000000000_15"": 8, ""61_8c16000000000000_15"": 11, ""64_586e000000000000_15"": 4, ""70_92b4000000000000_15"": 6, ""75_3832000000000000_15"": 6, ""76_7e10000000000000_15"": 4, ""78_c046000000000000_15"": 6, ""79_920a000000000000_15"": 10, ""7_5260000000000000_15"": 6, ""7_8eba000000000000_15"": 11, ""7_d0dc000000000000_15"": 9, ""90_c18e000000000000_15"": 11, ""91_4f26000000000000_15"": 5, ""94_5b86000000000000_15"": 4, ""94_719a000000000000_15"": 6, ""95_b762000000000000_15"": 7, ""97_3eb8000000000000_15"": 5}",2b307e55438131f3a0e249d64ab29a33776f7541c5472e3122bb0fa0ee0a02ab,dd8109b11b0df530e7a52c1422964b4b42de0869c4c796dc44d96c03599a2a10
fanout_f32_l16,5000000,32,32,8,75,300,4,1721,"{""109_6d80000000000000_10"": 28, ""113_16c0000000000000_10"": 19, ""114_6600000000000000_10"": 24, ""115_7680000000000000_10"": 20, ""115_b380000000000000_10"": 29, ""119_ef80000000000000_10"": 30, ""121_2600000000000000_10"": 20, ""134_b9a2000000000000_15"": 4, ""137_4b40000000000000_10"": 28, ""138_f640000000000000_10"": 23, ""145_4c80000000000000_10"": 20, ""145_dc00000000000000_10"": 28, ""148_d740000000000000_10"": 18, ""14_e280000000000000_10"": 26, ""151_9f80000000000000_10"": 25, ""155_b400000000000000_10"": 29, ""156_e0c0000000000000_10"": 17, ""156_fdc0000000000000_10"": 24, ""159_5000000000000000_10"": 22, ""15_2280000000000000_10"": 32, ""15_6dc0000000000000_10"": 21, ""15_ac80000000000000_10"": 20, ""160_5dc0000000000000_10"": 26, ""161_d880000000000000_10"": 18, ""162_7c00000000000000_10"": 21, ""166_c000000000000000_10"": 22, ""169_d800000000000000_10"": 31, ""170_8b40000000000000_10"": 28, ""172_9cc0000000000000_10"": 21, ""178_f700000000000000_10"": 25, ""181_d380000000000000_10"": 25, ""18_e6c0000000000000_10"": 29, ""190_a5c0000000000000_10"": 23, ""195_2940000000000000_10"": 18, ""195_5118000000000000_15"": 4, ""195_5ec0000000000000_10"": 30, ""19_9c40000000000000_10"": 23, ""21_3f80000000000000_10"": 24, ""22_6e80000000000000_10"": 25, ""22_de80000000000000_10"": 19, ""24_0140000000000000_10"": 22, ""24_9c00000000000000_10"": 23, ""26_0040000000000000_10"": 31, ""27_1b40000000000000_10"": 26, ""29_0a80000000000000_10"": 32, ""30_4600000000000000_10"": 29, ""31_1a40000000000000_10"": 20, ""32_7140000000000000_10"": 15, ""32_af80000000000000_10"": 24, ""36_33c0000000000000_10"": 20, ""36_d340000000000000_10"": 18, ""37_1100000000000000_10"": 27, ""3_57c0000000000000_10"": 29, ""41_e918000000000000_15"": 4, ""43_5400000000000000_10"": 23, ""48_9140000000000000_10"": 29, ""55_8ba6000000000000_15"": 4, ""55_b1c0000000000000_10"": 21, ""57_b3c0000000000000_15"": 4, ""59_fb40000000000000_10"": 28, ""67_30c0000000000000_10"": 31, ""68_bbc0000000000000_10"": 23, ""70_9fc0000000000000_10"": 27, ""73_d840000000000000_10"": 23, ""75_1080000000000000_10"": 19, ""77_30c0000000000000_10"": 25, ""77_39c0000000000000_10"": 31, ""79_fe00000000000000_10"": 19, ""84_f780000000000000_10"": 29, ""87_5380000000000000_10"": 24, ""88_6b40000000000000_10"": 23, ""90_7600000000000000_10"": 27, ""91_ef40000000000000_10"": 31, ""96_3c00000000000000_10"": 23, ""96_7300000000000000_10"": 18}",f3772100c1a8f840e96adc847ec8ebfffb04e0584519b04803c8a10dcdf076af,f3505547060f71e43dffe10e0ec1471d5ca0d2895e09274b1f8258f7f65f7031
fanout_f32_l16,7000000,32,32,8,75,300,4,1002,"{""0_df12000000000000_15"": 4, ""100_659e000000000000_15"": 5, ""103_3fc6000000000000_15"": 4, ""108_f600000000000000_10"": 32, ""108_fb70000000000000_15"": 4, ""10_0dc0000000000000_10"": 32, ""110_6580000000000000_10"": 31, ""112_b0e0000000000000_15"": 6, ""116_e780000000000000_10"": 27, ""118_2300000000000000_10"": 28, ""11_8000000000000000_10"": 25, ""11_8240000000000000_10"": 31, ""120_8b00000000000000_10"": 30, ""124_946a000000000000_15"": 4, ""12_6900000000000000_10"": 30, ""130_2c98000000000000_15"": 6, ""130_3b80000000000000_10"": 32, ""130_6140000000000000_10"": 30, ""132_b880000000000000_10"": 30, ""13_cefe000000000000_15"": 5, ""144_1dec000000000000_15"": 4, ""146_62dc000000000000_15"": 4, ""148_a088000000000000_15"": 4, ""149_68ac000000000000_15"": 4, ""14_1c80000000000000_10"": 32, ""14_6c98000000000000_15"": 4, ""152_76a8000000000000_15"": 5, ""153_f010000000000000_15"": 4, ""155_0700000000000000_10"": 30, ""156_7dc0000000000000_10"": 31, ""165_ff02000000000000_15"": 4, ""166_8ce4000000000000_15"": 5, ""167_e874000000000000_15"": 4, ""169_7d32000000000000_15"": 5, ""170_2840000000000000_10"": 31, ""170_c9e6000000000000_15"": 4, ""172_7f5a000000000000_15"": 4, ""175_9c40000000000000_10"": 27, ""179_7b82000000000000_15"": 4, ""181_f486000000000000_15"": 4, ""189_d8c0000000000000_10"": 32, ""190_384a000000000000_15"": 5, ""190_b2f2000000000000_15"": 4, ""194_4720000000000000_15"": 5, ""199_c6dc000000000000_15"": 4, ""22_db10000000000000_15"": 4, ""24_27e0000000000000_15"": 4, ""2_785a000000000000_15"": 4, ""2_7ac0000000000000_15"": 4, ""31_11c0000000000000_15"": 4, ""33_9fba000000000000_15"": 4, ""36_1bf2000000000000_15"": 4, ""37_74aa000000000000_15"": 4, ""39_b978000000000000_15"": 5, ""43_c300000000000000_10"": 26, ""43_d6c0000000000000_10"": 32, ""50_fb8c000000000000_15"": 4, ""52_7e40000000000000_10"": 20, ""63_0440000000000000_10"": 29, ""68_06e4000000000000_15"": 5, ""69_f24e000000000000_15"": 5, ""71_a640000000000000_10"": 28, ""74_4240000000000000_10"": 32, ""75_5e74000000000000_15"": 5, ""76_275a000000000000_15"": 4, ""77_7a38000000000000_15"": 4, ""84_3ecc000000000000_15"": 4, ""84_45c0000000000000_10"": 26, ""8_6b00000000000000_10"": 30, ""92_a648000000000000_15"": 4, ""92_cfae000000000000_15"": 4, ""93_1680000000000000_10"": 30, ""94_3a86000000000000_15"": 5, ""96_9bc4000000000000_15"": 4, ""97_2a24000000000000_15"": 4}",08fc6decf87a884a223116b43e904fe61e256055f62478bd19bf8f7953eb9021,1dc3f8bd55c714c34338a0365b51bba14db5b181d3cd2233d216f86a0eeb9d1e
fanout_f32_l16,1000000,32,32,8,75,300,4,415,"{""101_8800000000000000_10"": 6, ""105_0580000000000000_10"": 9, ""110_4e00000000000000_10"": 8, ""123_7680000000000000_10"": 4, ""124_67c0000000000000_10"": 11, ""124_d300000000000000_10"": 6, ""126_9ec0000000000000_10"": 6, ""129_2a00000000000000_10"": 5, ""129_64c0000000000000_10"": 4, ""132_7600000000000000_10"": 7, ""138_7180000000000000_10"": 4, ""141_3900000000000000_10"": 8, ""143_53c0000000000000_10"": 6, ""148_b680000000000000_10"": 7, ""149_2340000000000000_10"": 5, ""149_d200000000000000_10"": 4, ""14_7500000000000000_10"": 4, ""150_8a80000000000000_10"": 9, ""153_5d00000000000000_10"": 4, ""156_6440000000000000_10"": 4, ""156_e880000000000000_10"": 4, ""159_3440000000000000_10"": 9, ""165_4a80000000000000_10"": 5, ""169_9d80000000000000_10"": 5, ""172_2480000000000000_10"": 6, ""176_9140000000000000_10"": 4, ""176_9680000000000000_10"": 5, ""178_0600000000000000_10"": 8, ""179_d940000000000000_10"": 6, ""17_c180000000000000_10"": 4, ""17_e980000000000000_10"": 6, ""185_c340000000000000_10"": 6, ""188_7900000000000000_10"": 7, ""189_3680000000000000_10"": 6, ""191_cac0000000000000_10"": 5, ""192_9e00000000000000_10"": 4, ""192_e440000000000000_10"": 5, ""196_cb00000000000000_10"": 5, ""199_29c0000000000000_10"": 4, ""21_3a40000000000000_10"": 5, ""29_1180000000000000_10"": 8, ""29_2d80000000000000_10"": 5, ""2_0600000000000000_10"": 5, ""2_22c0000000000000_10"": 5, ""31_b800000000000000_10"": 7, ""31_ccc0000000000000_10"": 5, ""38_0640000000000000_10"": 6, ""38_c040000000000000_10"": 6, ""3_3c80000000000000_10"": 4, ""42_3b00000000000000_10"": 4, ""42_4380000000000000_10"": 5, ""42_5c40000000000000_10"": 4, ""42_f140000000000000_10"": 5, ""43_4b40000000000000_10"": 4, ""47_4b80000000000000_10"": 5, ""4_8600000000000000_10"": 5, ""4_b200000000000000_10"": 7, ""4_ec00000000000000_10"": 4, ""57_a400000000000000_10"": 4, ""58_8200000000000000_10"": 4, ""58_f140000000000000_10"": 4, ""62_4a40000000000000_10"": 6, ""71_a5c0000000000000_10"": 4, ""71_b080000000000000_10"": 5, ""74_91c0000000000000_10"": 4, ""76_1e00000000000000_10"": 6, ""86_4340000000000000_10"": 4, ""87_34c0000000000000_10"": 7, ""87_cf80000000000000_10"": 7, ""8_3ec0000000000000_10"": 5, ""90_2cc0000000000000_10"": 4, ""91_1dc0000000000000_10"": 8, ""96_a2c0000000000000_10"": 8, ""99_0ec0000000000000_10"": 5, ""99_cd00000000000000_10"": 6}",f7f4c58933bcfa2ff414eace6aa92c0de38818e1e2bf5640a84d204bd4e47ffc,ae767bc08c327a4877170a585c7ffddf034ad61862817b77abb2dc46c3188c61
fanout_f32_l16,15000000,32,32,8,75,300,4,349,"{""101_5d14000000000000_15"": 4, ""105_d2c4000000000000_15"": 5, ""108_9204000000000000_15"": 5, ""10_b7bc000000000000_15"": 4, ""111_d278000000000000_15"": 4, ""114_583e000000000000_15"": 4, ""115_d654000000000000_15"": 4, ""118_09fc000000000000_15"": 4, ""122_6df6000000000000_15"": 4, ""122_e6b2000000000000_15"": 4, ""125_9862000000000000_15"": 5, ""126_8f3a000000000000_15"": 6, ""127_7380000000000000_15"": 5, ""128_8fca000000000000_15"": 5, ""128_e7d0000000000000_15"": 6, ""129_677e000000000000_15"": 5, ""135_06a4000000000000_15"": 6, ""13_43ee000000000000_15"": 4, ""141_b9ba000000000000_15"": 5, ""142_f860000000000000_15"": 4, ""147_71e2000000000000_15"": 6, ""147_b49c000000000000_15"": 4, ""148_db6c000000000000_15"": 4, ""150_bc5a000000000000_15"": 5, ""150_d1fc000000000000_15"": 4, ""154_32e8000000000000_15"": 4, ""154_fc8a000000000000_15"": 4, ""155_864a000000000000_15"": 4, ""155_c2d8000000000000_15"": 8, ""156_ca82000000000000_15"": 6, ""158_8f38000000000000_15"": 4, ""159_0408000000000000_15"": 6, ""159_92b8000000000000_15"": 5, ""166_eb2c000000000000_15"": 4, ""169_d554000000000000_15"": 4, ""171_1e8e000000000000_15"": 5, ""173_b6d4000000000000_15"": 4, ""180_f2e0000000000000_15"": 4, ""181_dfe2000000000000_15"": 5, ""183_6e84000000000000_15"": 4, ""186_f6f8000000000000_15"": 4, ""197_fd7c000000000000_15"": 4, ""198_c400000000000000_15"": 6, ""20_d006000000000000_15"": 5, ""28_f8a8000000000000_15"": 5, ""2_2b62000000000000_15"": 6, ""2_779a000000000000_15"": 4, ""33_e6b4000000000000_15"": 4, ""3_a766000000000000_15"": 4, ""40_be2c000000000000_15"": 5, ""41_4dc4000000000000_15"": 5, ""42_1208000000000000_15"": 5, ""42_cdfe000000000000_15"": 4, ""43_6e8a000000000000_15"": 6, ""45_9630000000000000_15"": 4, ""49_d6ce000000000000_15"": 4, ""4_2382000000000000_15"": 4, ""4_47d4000000000000_15"": 4, ""50_d768000000000000_15"": 5, ""59_e022000000000000_15"": 7, ""5_3c84000000000000_15"": 4, ""60_1fa6000000000000_15"": 4, ""60_6080000000000000_15"": 5, ""63_b47e000000000000_15"": 5, ""65_2a60000000000000_15"": 5, ""65_627c000000000000_15"": 5, ""68_4090000000000000_15"": 4, ""6_c9be000000000000_15"": 4, ""72_93ea000000000000_15"": 5, ""76_780c000000000000_15"": 4, ""79_b088000000000000_15"": 5, ""80_60be000000000000_15"": 4, ""87_dc16000000000000_15"": 4, ""88_8dba000000000000_15"": 5, ""97_bdbe000000000000_15"": 4}",5f420175e7bb9ecdaff31918b1f63f5c8a8a8a9fbbc7b0a140ef02b9ec71b0fe,de9962f683fb207487ffb7ce7935a0798e0c439fcfb0797cd66355c3f09014fe
fanout_f32_l16,20000000,32,32,8,75,300,4,366,"{""104_6162000000000000_15"": 4, ""104_a30c000000000000_15"": 4, ""105_7b96000000000000_15"": 5, ""108_e67c000000000000_15"": 4, ""116_0efe000000000000_15"": 7, ""11_d15a000000000000_15"": 4, ""125_0368000000000000_15"": 4, ""129_c794000000000000_15"": 4, ""131_66ce000000000000_15"": 5, ""134_97ee000000000000_15"": 4, ""140_adc2000000000000_15"": 4, ""141_d716000000000000_15"": 4, ""145_3986000000000000_15"": 7, ""145_95fc000000000000_15"": 5, ""149_b4ec000000000000_15"": 4, ""153_18ea000000000000_15"": 4, ""153_6310000000000000_15"": 5, ""158_461e000000000000_15"": 4, ""158_7c84000000000000_15"": 4, ""161_9d8c000000000000_15"": 5, ""162_540a000000000000_15"": 6, ""164_f5ee000000000000_15"": 5, ""167_8f2a000000000000_15"": 4, ""169_7932000000000000_15"": 4, ""16_bb2c000000000000_15"": 9, ""172_470c000000000000_15"": 5, ""174_4698000000000000_15"": 4, ""176_b09c000000000000_15"": 5, ""17_8046000000000000_15"": 4, ""181_d938000000000000_15"": 5, ""182_512a000000000000_15"": 5, ""182_ae28000000000000_15"": 7, ""183_beca000000000000_15"": 4, ""184_96b4000000000000_15"": 4, ""184_bf50000000000000_15"": 5, ""186_d778000000000000_15"": 4, ""187_6e12000000000000_15"": 6, ""18_0100000000000000_15"": 5, ""18_3ea6000000000000_15"": 6, ""199_c0b2000000000000_15"": 4, ""20_e634000000000000_15"": 5, ""22_d7d8000000000000_15"": 5, ""25_ee64000000000000_15"": 6, ""27_09b4000000000000_15"": 4, ""32_a994000000000000_15"": 4, ""37_92a2000000000000_15"": 4, ""41_fb76000000000000_15"": 5, ""42_3f3a000000000000_15"": 4, ""44_4d8e000000000000_15"": 4, ""47_d202000000000000_15"": 4, ""49_b80a000000000000_15"": 4, ""55_679a000000000000_15"": 4, ""58_b03a000000000000_15"": 4, ""59_087e000000000000_15"": 5, ""59_7a22000000000000_15"": 4, ""5_ad52000000000000_15"": 6, ""63_44a8000000000000_15"": 7, ""63_c182000000000000_15"": 4, ""64_4c2a000000000000_15"": 4, ""67_527a000000000000_15"": 7, ""67_d9be000000000000_15"": 5, ""68_bfb4000000000000_15"": 4, ""69_eab6000000000000_15"": 5, ""73_657a000000000000_15"": 4, ""74_636a000000000000_15"": 5, ""81_0540000000000000_15"": 8, ""82_3542000000000000_15"": 6, ""83_de12000000000000_15"": 9, ""87_d13a000000000000_15"": 4, ""90_6b96000000000000_15"": 5, ""92_5c24000000000000_15"": 5, ""93_953c000000000000_15"": 5, ""94_92be000000000000_15"": 4, ""97_2aea000000000000_15"": 6, ""98_51ac000000000000_15"": 5}",01d5c724cccd2398b4e818a8f1418b01776480222b7a3f23a4c01fd6f286074e,4ac75052d168b2fbb8cc10f2ec4576ad3e9711eb2e1a7741f25a2710a321f4cc
fanout_f32_l16,25000000,32,32,8,75,300,4,415,"{""100_da5a000000000000_15"": 5, ""102_d1f6000000000000_15"": 4, ""106_0c9e000000000000_15"": 5, ""108_46c6000000000000_15"": 6, ""110_a208000000000000_15"": 7, ""115_497e000000000000_15"": 9, ""117_905e000000000000_15"": 6, ""120_433e000000000000_15"": 4, ""121_840e000000000000_15"": 4, ""121_85b6000000000000_15"": 6, ""121_c2ee000000000000_15"": 5, ""124_232a000000000000_15"": 4, ""124_68c8000000000000_15"": 6, ""124_d9ec000000000000_15"": 8, ""128_9e3a000000000000_15"": 5, ""129_22a8000000000000_15"": 5, ""131_060e000000000000_15"": 4, ""13_3628000000000000_15"": 4, ""140_802e000000000000_15"": 5, ""140_f812000000000000_15"": 9, ""145_d0ac000000000000_15"": 6, ""147_254a000000000000_15"": 5, ""149_e302000000000000_15"": 4, ""158_518c000000000000_15"": 5, ""159_4ab0000000000000_15"": 4, ""162_6c32000000000000_15"": 4, ""163_a7a2000000000000_15"": 8, ""164_ea10000000000000_15"": 4, ""167_5c44000000000000_15"": 5, ""167_d798000000000000_15"": 5, ""169_a032000000000000_15"": 6, ""171_b9b4000000000000_15"": 6, ""173_7892000000000000_15"": 6, ""175_18ea000000000000_15"": 7, ""175_3086000000000000_15"": 5, ""175_f68a000000000000_15"": 4, ""189_f806000000000000_15"": 6, ""192_4f1c000000000000_15"": 4, ""195_c40c000000000000_15"": 6, ""196_9f3a000000000000_15"": 5, ""196_f8c4000000000000_15"": 8, ""21_b596000000000000_15"": 7, ""22_2a00000000000000_15"": 5, ""22_682a000000000000_15"": 4, ""22_b54c000000000000_15"": 7, ""23_07e8000000000000_15"": 4, ""23_fb50000000000000_15"": 7, ""25_f16a000000000000_15"": 4, ""27_376a000000000000_15"": 6, ""31_3aca000000000000_15"": 4, ""31_ccec000000000000_15"": 6, ""33_0bf4000000000000_15"": 9, ""34_09c2000000000000_15"": 6, ""38_7a8e000000000000_15"": 5, ""3_59f2000000000000_15"": 5, ""43_edd2000000000000_15"": 7, ""45_668c000000000000_15"": 10, ""46_eb9c000000000000_15"": 6, ""47_6754000000000000_15"": 4, ""4_e42a000000000000_15"": 6, ""56_508c000000000000_15"": 5, ""58_5056000000000000_15"": 5, ""64_c56c000000000000_15"": 5, ""67_1246000000000000_15"": 6, ""69_0236000000000000_15"": 5, ""73_1daa000000000000_15"": 6, ""73_c56e000000000000_15"": 5, ""81_a0ea000000000000_15"": 4, ""86_863c000000000000_15"": 4, ""86_f224000000000000_15"": 5, ""93_db3a000000000000_15"": 4, ""95_d64e000000000000_15"": 7, ""98_b9f8000000000000_15"": 6, ""9_01da000000000000_15"": 4, ""9_6410000000000000_15"": 8}",f5fb3704a6724233d77a59b9dc0c7705db21f2f8f72d98cc5a65556d77d129dc,0f0f6025cc7f558428667977c6e395a272aad445629a250f341963b0461535b5
